Node	ModuleColor	GeneSymbol	GeneName
140461	blue	ASB8	ankyrin repeat and SOCS box containing 8
121274	blue	ZNF641	zinc finger protein 641
54934	turquoise	KANSL2	KAT8 regulatory NSL complex subunit 2
904	blue	CCNT1	cyclin T1
112	grey	ADCY6	adenylate cyclase 6
784	grey	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
9416	brown	DDX23	DEAD-box helicase 23
51303	grey	FKBP11	FKBP prolyl isomerase 11
377	turquoise	ARF3	ADP ribosylation factor 3
5571	turquoise	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1
8085	grey	KMT2D	lysine methyltransferase 2D
121268	grey	RHEBL1	RHEB like 1
55716	blue	LMBR1L	limb development membrane protein 1 like
10376	turquoise	TUBA1B	tubulin alpha 1b
7846	turquoise	TUBA1A	tubulin alpha 1a
84790	green	TUBA1C	tubulin alpha 1c
65244	black	SPATS2	spermatogenesis associated serine rich 2
10445	grey	MCRS1	microspherule protein 1
25766	grey	PRPF40B	pre-mRNA processing factor 40 homolog B
91010	blue	FMNL3	formin like 3
7009	green	TMBIM6	transmembrane BAX inhibitor motif containing 6
57701	blue	NCKAP5L	NCK associated protein 5 like
144233	grey	BCDIN3D	BCDIN3 domain containing RNA methyltransferase
29127	grey	RACGAP1	Rac GTPase activating protein 1
41	turquoise	ASIC1	acid sensing ion channel subunit 1
6602	grey	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
84987	grey	COX14	cytochrome c oxidase assembly factor COX14
91012	blue	CERS5	ceramide synthase 5
51474	grey	LIMA1	LIM domain and actin binding 1
113251	grey	LARP4	La ribonucleoprotein 4
57609	turquoise	DIP2B	disco interacting protein 2 homolog B
466	grey	ATF1	activating transcription factor 1
25840	turquoise	TMT1A	thiol methyltransferase 1A
4891	blue	SLC11A2	solute carrier family 11 member 2
25875	grey	LETMD1	LETM1 domain containing 1
81566	blue	CSRNP2	cysteine and serine rich nuclear protein 2
7024	brown	TFCP2	transcription factor CP2
5463	yellow	POU6F1	POU class 6 homeobox 1
9802	black	DAZAP2	DAZ associated protein 2
57228	grey	SMAGP	small cell adhesion glycoprotein
51411	turquoise	BIN2	bridging integrator 2
11226	turquoise	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
9498	turquoise	SLC4A8	solute carrier family 4 member 8
94	grey	ACVRL1	activin A receptor like type 1
91	grey	ACVR1B	activin A receptor type 1B
160622	green	TAMALIN	trafficking regulator and scaffold protein tamalin
3164	green	NR4A1	nuclear receptor subfamily 4 group A member 1
60673	brown	ATG101	autophagy related 101
338785	turquoise	KRT79	keratin 79
1975	grey	EIF4B	eukaryotic translation initiation factor 4B
23371	grey	TNS2	tensin 2
84926	brown	SPRYD3	SPRY domain containing 3
51380	grey	CSAD	cysteine sulfinic acid decarboxylase
283337	brown	ZNF740	zinc finger protein 740
3695	grey	ITGB7	integrin subunit beta 7
5916	blue	RARG	retinoic acid receptor gamma
84975	green	MFSD5	major facilitator superfamily domain containing 5
9700	blue	ESPL1	extra spindle pole bodies like 1, separase
5204	turquoise	PFDN5	prefoldin subunit 5
60314	grey	MYG1	MYG1 exonuclease
8086	grey	AAAS	aladin WD repeat nucleoporin
6667	brown	SP1	Sp1 transcription factor
54458	grey	PRR13	proline rich 13
5094	grey	PCBP2	poly(rC) binding protein 2
7786	brown	MAP3K12	mitogen-activated protein kinase kinase kinase 12
6895	blue	TARBP2	TARBP2 subunit of RISC loading complex
8620	grey	NPFF	neuropeptide FF-amide peptide precursor
11016	red	ATF7	activating transcription factor 7
517	grey	ATP5MC2	ATP synthase membrane subunit c locus 2
57658	yellow	CALCOCO1	calcium binding and coiled-coil domain 1
23583	brown	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1
23468	brown	CBX5	chromobox 5
3178	brown	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
22818	turquoise	COPZ1	COPI coat complex subunit zeta 1
53831	magenta	GPR84	G protein-coupled receptor 84
25946	turquoise	ZNF385A	zinc finger protein 385A
3678	blue	ITGA5	integrin subunit alpha 5
121355	grey	GTSF1	gametocyte specific factor 1
3071	turquoise	NCKAP1L	NCK associated protein 1 like
5153	magenta	PDE1B	phosphodiesterase 1B
2647	grey	BLOC1S1	biogenesis of lysosomal organelles complex 1 subunit 1
967	grey	CD63	CD63 molecule
10220	grey	GDF11	growth differentiation factor 11
84324	blue	SARNP	SAP domain containing ribonucleoprotein
29095	blue	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
85406	blue	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
440104	grey	TMEM198B	transmembrane protein 198B (pseudogene)
4327	blue	MMP19	matrix metallopeptidase 19
84305	red	PYM1	PYM homolog 1, exon junction complex associated factor
1606	grey	DGKA	diacylglycerol kinase alpha
6490	grey	PMEL	premelanosome protein
1017	grey	CDK2	cyclin dependent kinase 2
5869	brown	RAB5B	RAB5B, member RAS oncogene family
6821	brown	SUOX	sulfite oxidase
64375	brown	IKZF4	IKAROS family zinc finger 4
6231	greenyellow	RPS26	ribosomal protein S26
5036	yellow	PA2G4	proliferation-associated 2G4
6171	grey	RPL41	ribosomal protein L41
84872	grey	ZC3H10	zinc finger CCCH-type containing 10
23344	turquoise	ESYT1	extended synaptotagmin 1
140465	grey	MYL6B	myosin light chain 6B
4637	grey	MYL6	myosin light chain 6
6601	green	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
10193	grey	RNF41	ring finger protein 41
79035	green	NABP2	nucleic acid binding protein 2
283373	turquoise	ANKRD52	ankyrin repeat domain 52
93058	turquoise	COQ10A	coenzyme Q10A
1431	grey	CS	citrate synthase
10330	grey	CNPY2	canopy FGF signaling regulator 2
9924	grey	PAN2	poly(A) specific ribonuclease subunit PAN2
51561	grey	IL23A	interleukin 23 subunit alpha
6773	brown	STAT2	signal transducer and activator of transcription 2
8914	blue	TIMELESS	timeless circadian regulator
283377	grey	SPRYD4	SPRY domain containing 4
27165	grey	GLS2	glutaminase 2
5939	brown	RBMS2	RNA binding motif single stranded interacting protein 2
11176	grey	BAZ2A	bromodomain adjacent to zinc finger domain 2A
506	yellow	ATP5F1B	ATP synthase F1 subunit beta
10728	blue	PTGES3	prostaglandin E synthase 3
4666	grey	NACA	nascent polypeptide associated complex subunit alpha
5557	brown	PRIM1	DNA primase subunit 1
9880	grey	ZBTB39	zinc finger and BTB domain containing 39
23306	red	NEMP1	nuclear envelope integral membrane protein 1
4665	green	NAB2	NGFI-A binding protein 2
6778	grey	STAT6	signal transducer and activator of transcription 6
4035	turquoise	LRP1	LDL receptor related protein 1
6472	turquoise	SHMT2	serine hydroxymethyltransferase 2
246329	turquoise	STAC3	SH3 and cysteine rich domain 3
22864	brown	R3HDM2	R3H domain containing 2
64333	blue	ARHGAP9	Rho GTPase activating protein 9
4141	grey	MARS1	methionyl-tRNA synthetase 1
1649	red	DDIT3	DNA damage inducible transcript 3
114785	grey	MBD6	methyl-CpG binding domain protein 6
10540	turquoise	DCTN2	dynactin subunit 2
79837	green	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
10956	turquoise	OS9	OS9 endoplasmic reticulum lectin
116986	black	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2
6302	blue	TSPAN31	tetraspanin 31
1019	grey	CDK4	cyclin dependent kinase 4
92979	grey	MARCHF9	membrane associated ring-CH-type finger 9
1594	yellow	CYP27B1	cytochrome P450 family 27 subfamily B member 1
4234	yellow	METTL1	methyltransferase 1, tRNA methylguanosine
25895	grey	EEF1AKMT3	EEF1A lysine methyltransferase 3
10102	grey	TSFM	Ts translation elongation factor, mitochondrial
10677	turquoise	AVIL	advillin
10106	brown	CTDSP2	CTD small phosphatase 2
100506844	grey	GIHCG	GIHCG inhibitor of miR-200b/200a/429 expression
9194	turquoise	SLC16A7	solute carrier family 16 member 7
338811	grey	TAFA2	TAFA chemokine like family member 2
9958	blue	USP15	ubiquitin specific peptidase 15
23041	turquoise	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking
283416	grey	LINC01465	long intergenic non-protein coding RNA 1465
57460	grey	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H
10329	grey	RXYLT1	ribitol xylosyltransferase 1
57522	brown	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1
144577	green	KICS2	KICSTOR subunit 2
11260	brown	XPOT	exportin for tRNA
29110	turquoise	TBK1	TANK binding kinase 1
283349	blue	RASSF3	Ras association domain family member 3
2799	turquoise	GNS	glucosamine (N-acetyl)-6-sulfatase
23329	turquoise	TBC1D30	TBC1 domain family member 30
23592	blue	LEMD3	LEM domain containing 3
84298	blue	LLPH	LLP homolog, long-term synaptic facilitation factor
51643	turquoise	TMBIM4	transmembrane BAX inhibitor motif containing 4
11213	grey	IRAK3	interleukin 1 receptor associated kinase 3
92797	grey	HELB	DNA helicase B
23426	grey	GRIP1	glutamate receptor interacting protein 1
55832	turquoise	CAND1	cullin associated and neddylation dissociated 1
8445	grey	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
56890	brown	MDM1	Mdm1 nuclear protein
5908	blue	RAP1B	RAP1B, member of RAS oncogene family
57122	turquoise	NUP107	nucleoporin 107
55508	grey	SLC35E3	solute carrier family 35 member E3
4193	purple	MDM2	MDM2 proto-oncogene
1368	brown	CPM	carboxypeptidase M
11052	grey	CPSF6	cleavage and polyadenylation specific factor 6
4069	turquoise	LYZ	lysozyme
8089	grey	YEATS4	YEATS domain containing 4
10818	grey	FRS2	fibroblast growth factor receptor substrate 2
10576	yellow	CCT2	chaperonin containing TCP1 subunit 2
117177	grey	RAB3IP	RAB3A interacting protein
101928062	grey	PRANCR	progenitor renewal associated non-coding RNA
4848	grey	CNOT2	CCR4-NOT transcription complex subunit 2
27345	turquoise	KCNMB4	potassium calcium-activated channel subfamily M regulatory beta subunit 4
196441	grey	ZFC3H1	zinc finger C3H1-type containing
83591	brown	THAP2	THAP domain containing 2
55266	brown	TMEM19	transmembrane protein 19
23011	blue	RAB21	RAB21, member RAS oncogene family
64786	grey	TBC1D15	TBC1 domain family member 15
552889	yellow	ATXN7L3B	ataxin 7 like 3B
84698	brown	CAPS2	calcyphosine 2
11010	blue	GLIPR1	GLI pathogenesis related 1
11103	blue	KRR1	KRR1 small subunit processome component homolog
22822	brown	PHLDA1	pleckstrin homology like domain family A member 1
4673	turquoise	NAP1L1	nucleosome assembly protein 1 like 1
79738	brown	BBS10	Bardet-Biedl syndrome 10
114882	red	OSBPL8	oxysterol binding protein like 8
23390	turquoise	ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17
4659	red	PPP1R12A	protein phosphatase 1 regulatory subunit 12A
8825	turquoise	LIN7A	lin-7 homolog A, crumbs cell polarity complex component
29080	blue	CCDC59	coiled-coil domain containing 59
84190	brown	METTL25	methyltransferase like 25
160335	grey	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2
91298	grey	RLIG1	RNA 5'-phosphate and 3'-OH ligase 1
80184	grey	CEP290	centrosomal protein 290
160418	grey	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3
4254	green	KITLG	KIT ligand
1848	blue	DUSP6	dual specificity phosphatase 6
105369889	grey	LOC105369889	uncharacterized LOC105369889
282809	blue	POC1B	POC1 centriolar protein B
8693	grey	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4
490	blue	ATP2B1	ATPase plasma membrane Ca2+ transporting 1
338758	blue	ATP2B1-AS1	ATP2B1 antisense RNA 1
694	blue	BTG1	BTG anti-proliferation factor 1
8411	blue	EEA1	early endosome antigen 1
11163	grey	NUDT4	nudix hydrolase 4
7334	green	UBE2N	ubiquitin conjugating enzyme E2 N
28977	turquoise	MRPL42	mitochondrial ribosomal protein L42
8835	blue	SOCS2	suppressor of cytokine signaling 2
8738	blue	CRADD	CASP2 and RIPK1 domain containing adaptor with death domain
10154	turquoise	PLXNC1	plexin C1
51134	yellow	CEP83	centrosomal protein 83
57458	grey	TMCC3	transmembrane and coiled-coil domain family 3
55967	grey	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12
7181	red	NR2C1	nuclear receptor subfamily 2 group C member 1
55785	brown	FGD6	FYVE, RhoGEF and PH domain containing 6
55591	green	VEZT	vezatin, adherens junctions transmembrane protein
10988	blue	METAP2	methionyl aminopeptidase 2
6636	magenta	SNRPF	small nuclear ribonucleoprotein polypeptide F
144193	grey	AMDHD1	amidohydrolase domain containing 1
3034	brown	HAL	histidine ammonia-lyase
4048	turquoise	LTA4H	leukotriene A4 hydrolase
2004	turquoise	ELK3	ETS transcription factor ELK3
5128	blue	CDK17	cyclin dependent kinase 17
121441	brown	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
121456	turquoise	SLC9A7P1	solute carrier family 9 member 7 pseudogene 1
7112	brown	TMPO	thymopoietin
5250	grey	SLC25A3	solute carrier family 25 member 3
121457	grey	IKBIP	IKBKB interacting protein
317	blue	APAF1	apoptotic peptidase activating factor 1
23074	brown	BLTP3B	bridge-like lipid transfer protein family member 3B
64431	grey	ACTR6	actin related protein 6
55681	blue	SCYL2	SCY1 like pseudokinase 2
283431	red	GAS2L3	growth arrest specific 2 like 3
27340	turquoise	UTP20	UTP20 small subunit processome component
400	turquoise	ARL1	ADP ribosylation factor like GTPase 1
56994	grey	CHPT1	choline phosphotransferase 1
50511	grey	SYCP3	synaptonemal complex protein 3
79158	turquoise	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
55332	grey	DRAM1	DNA damage regulated autophagy modulator 1
51019	turquoise	WASHC3	WASH complex subunit 3
79023	pink	NUP37	nucleoporin 37
55010	grey	PARPBP	PARP1 binding protein
3479	black	IGF1	insulin like growth factor 1
51559	purple	NT5DC3	5'-nucleotidase domain containing 3
7184	turquoise	HSP90B1	heat shock protein 90 beta family member 1
728568	turquoise	UQCC6	ubiquinol-cytochrome c reductase complex assembly factor 6
6996	blue	TDG	thymine DNA glycosylase
29915	grey	HCFC2	host cell factor C2
4801	grey	NFYB	nuclear transcription factor Y subunit beta
7296	green	TXNRD1	thioredoxin reductase 1
493861	brown	EID3	EP300 interacting inhibitor of differentiation 3
50515	blue	CHST11	carbohydrate sulfotransferase 11
84102	blue	SLC41A2	solute carrier family 41 member 2
121053	yellow	NOPCHAP1	NOP protein chaperone 1
160428	turquoise	ALDH1L2	aldehyde dehydrogenase 1 family member L2
23325	grey	WASHC4	WASH complex subunit 4
55198	yellow	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2
10970	turquoise	CKAP4	cytoskeleton associated protein 4
255394	grey	TCP11L2	t-complex 11 like 2
55703	pink	POLR3B	RNA polymerase III subunit B
55188	grey	RIC8B	RIC8 guanine nucleotide exchange factor B
90488	grey	TMEM263	transmembrane protein 263
80298	grey	MTERF2	mitochondrial transcription termination factor 2
1407	blue	CRY1	cryptochrome circadian regulator 1
121551	turquoise	ABTB3	ankyrin repeat and BTB domain containing 3
11137	brown	PWP1	PWP1 homolog, endonuclein
11108	blue	PRDM4	PR/SET domain 4
1240	grey	CMKLR1	chemerin chemokine-like receptor 1
11153	turquoise	FICD	FIC domain protein adenylyltransferase
9733	turquoise	SART3	spliceosome associated factor 3, U4/U6 recycling protein
23479	grey	ISCU	iron-sulfur cluster assembly enzyme
338773	turquoise	TMEM119	transmembrane protein 119
6404	grey	SELPLG	selectin P ligand
23603	grey	CORO1C	coronin 1C
54434	grey	SSH1	slingshot protein phosphatase 1
84749	blue	USP30	ubiquitin specific peptidase 30
121642	yellow	ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase
7374	blue	UNG	uracil DNA glycosylase
32	brown	ACACB	acetyl-CoA carboxylase beta
83892	brown	KCTD10	potassium channel tetramerization domain containing 10
89910	grey	UBE3B	ubiquitin protein ligase E3B
326625	turquoise	MMAB	metabolism of cobalamin associated B
4598	turquoise	MVK	mevalonate kinase
59341	turquoise	TRPV4	transient receptor potential cation channel subfamily V member 4
51228	brown	GLTP	glycolipid transfer protein
84260	brown	TCHP	trichoplein keratin filament binding
9815	brown	GIT2	GIT ArfGAP 2
88455	brown	ANKRD13A	ankyrin repeat domain 13A
400073	brown	C12orf76	chromosome 12 open reading frame 76
28981	blue	IFT81	intraflagellar transport 81
488	brown	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
51434	black	ANAPC7	anaphase promoting complex subunit 7
10094	brown	ARPC3	actin related protein 2/3 complex subunit 3
51184	green	GPN3	GPN-loop GTPase 3
29902	grey	FAM216A	family with sequence similarity 216 member A
51699	grey	VPS29	VPS29 retromer complex component
144715	grey	RAD9B	RAD9 checkpoint clamp component B
160760	brown	PPTC7	protein phosphatase targeting COQ7
79600	turquoise	TCTN1	tectonic family member 1
84329	brown	HVCN1	hydrogen voltage gated channel 1
5501	brown	PPP1CC	protein phosphatase 1 catalytic subunit gamma
23316	turquoise	CUX2	cut like homeobox 2
144717	grey	PHETA1	PH domain containing endocytic trafficking adaptor 1
10019	green	SH2B3	SH2B adaptor protein 3
6311	grey	ATXN2	ataxin 2
8315	brown	BRAP	BRCA1 associated protein
80724	brown	ACAD10	acyl-CoA dehydrogenase family member 10
217	turquoise	ALDH2	aldehyde dehydrogenase 2 family member
51275	green	MAPKAPK5-AS1	MAPKAPK5 antisense RNA 1
8550	yellow	MAPKAPK5	MAPK activated protein kinase 5
89894	grey	TMEM116	transmembrane protein 116
8759	grey	ADAM1A	ADAM metallopeptidase domain 1A (pseudogene)
10961	turquoise	ERP29	endoplasmic reticulum protein 29
80018	turquoise	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit
10906	magenta	TRAFD1	TRAF-type zinc finger domain containing 1
283450	red	HECTD4	HECT domain E3 ubiquitin protein ligase 4
6128	grey	RPL6	ribosomal protein L6
5781	turquoise	PTPN11	protein tyrosine phosphatase non-receptor type 11
4938	grey	OAS1	2'-5'-oligoadenylate synthetase 1
4940	blue	OAS3	2'-5'-oligoadenylate synthetase 3
4939	grey	OAS2	2'-5'-oligoadenylate synthetase 2
1840	grey	DTX1	deltex E3 ubiquitin ligase 1
8437	grey	RASAL1	RAS protein activator like 1
79039	turquoise	DDX54	DEAD-box helicase 54
84934	blue	RITA1	RBPJ interacting and tubulin associated 1
53373	turquoise	TPCN1	two pore segment channel 1
80024	red	SLC8B1	solute carrier family 8 member B1
196463	turquoise	PLBD2	phospholipase B domain containing 2
10993	turquoise	SDS	serine dehydratase
113675	grey	SDSL	serine dehydratase like
9904	yellow	RBM19	RNA binding motif protein 19
23389	blue	MED13L	mediator complex subunit 13L
643246	grey	MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2
79794	grey	SPRING1	SREBF pathway regulator in golgi 1
26259	grey	FBXW8	F-box and WD repeat domain containing 8
54997	turquoise	TESC	tescalcin
23014	grey	FBXO21	F-box protein 21
5985	brown	RFC5	replication factor C subunit 5
55884	green	WSB2	WD repeat and SOCS box containing 2
54621	grey	VSIG10	V-set and immunoglobulin domain containing 10
5037	turquoise	PEBP1	phosphatidylethanolamine binding protein 1
51347	blue	TAOK3	TAO kinase 3
64426	grey	SUDS3	SDS3 homolog, SIN3A corepressor complex component
5564	grey	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
11113	turquoise	CIT	citron rho-interacting serine/threonine kinase
11021	blue	RAB35	RAB35, member RAS oncogene family
10985	turquoise	GCN1	GCN1 activator of EIF2AK4
6175	grey	RPLP0	ribosomal protein lateral stalk subunit P0
100506649	grey	PXN-AS1	PXN antisense RNA 1
5829	grey	PXN	paxillin
1337	yellow	COX6A1	cytochrome c oxidase subunit 6A1
51499	turquoise	TRIAP1	TP53 regulated inhibitor of apoptosis 1
283459	turquoise	GATC	glutamyl-tRNA amidotransferase subunit C
8683	blue	SRSF9	serine and arginine rich splicing factor 9
8655	brown	DYNLL1	dynein light chain LC8-type 1
100506668	grey	NRAV	negative regulator of antiviral response
84274	black	COQ5	coenzyme Q5, methyltransferase
9921	brown	RNF10	ring finger protein 10
51367	grey	POP5	POP5 homolog, ribonuclease P/MRP subunit
9761	brown	MLEC	malectin
84747	blue	UNC119B	unc-119 lipid binding chaperone B
35	blue	ACADS	acyl-CoA dehydrogenase short chain
121665	yellow	SPPL3	signal peptide peptidase like 3
6927	grey	HNF1A	HNF1 homeobox A
64897	grey	C12orf43	chromosome 12 open reading frame 43
8638	brown	OASL	2'-5'-oligoadenylate synthetase like
5027	grey	P2RX7	purinergic receptor P2X 7
5025	grey	P2RX4	purinergic receptor P2X 4
10645	turquoise	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2
51433	turquoise	ANAPC5	anaphase promoting complex subunit 5
80196	grey	RNF34	ring finger protein 34
84678	grey	KDM2B	lysine demethylase 2B
84876	grey	ORAI1	ORAI calcium release-activated calcium modulator 1
144404	grey	TMEM120B	transmembrane protein 120B
54509	blue	RHOF	ras homolog family member F, filopodia associated
338799	brown	LINC01089	long intergenic non-protein coding RNA 1089
23067	grey	SETD1B	SET domain containing 1B, histone lysine methyltransferase
5715	blue	PSMD9	proteasome 26S subunit, non-ATPase 9
605	green	BCL7A	BAF chromatin remodeling complex subunit BCL7A
22877	grey	MLXIP	MLX interacting protein
56616	blue	DIABLO	diablo IAP-binding mitochondrial protein
65082	pink	VPS33A	VPS33A core subunit of CORVET and HOPS complexes
6249	blue	CLIP1	CAP-Gly domain containing linker protein 1
55596	grey	ZCCHC8	zinc finger CCHC-type containing 8
65117	blue	RSRC2	arginine and serine rich coiled-coil 2
9735	blue	KNTC1	kinetochore associated 1
338442	yellow	HCAR2	hydroxycarboxylic acid receptor 2
8843	yellow	HCAR3	hydroxycarboxylic acid receptor 3
8562	grey	DENR	density regulated re-initiation and release factor
84660	grey	CCDC62	coiled-coil domain containing 62
79720	blue	VPS37B	VPS37B subunit of ESCRT-I
23457	grey	ABCB9	ATP binding cassette subfamily B member 9
79676	brown	OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2
51329	grey	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4
57605	grey	PITPNM2	phosphatidylinositol transfer protein membrane associated 2
10198	brown	MPHOSPH9	M-phase phosphoprotein 9
91574	brown	MTRFR	mitochondrial translation release factor in rescue
8099	grey	CDK2AP1	cyclin dependent kinase 2 associated protein 1
55206	blue	SBNO1	strawberry notch homolog 1
387893	brown	KMT5A	lysine methyltransferase 5A
196383	grey	RILPL2	Rab interacting lysosomal protein like 2
11066	red	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35
353116	greenyellow	RILPL1	Rab interacting lysosomal protein like 1
10959	blue	TMED2	transmembrane p24 trafficking protein 2
57696	turquoise	DDX55	DEAD-box helicase 55
1967	brown	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
2967	grey	GTF2H3	general transcription factor IIH subunit 3
79867	blue	TCTN2	tectonic family member 2
23545	turquoise	ATP6V0A2	ATPase H+ transporting V0 subunit a2
80212	turquoise	CCDC92	coiled-coil domain containing 92
144348	turquoise	ZNF664	zinc finger protein 664
9612	blue	NCOR2	nuclear receptor corepressor 2
949	turquoise	SCARB1	scavenger receptor class B member 1
7316	blue	UBC	ubiquitin C
57647	yellow	DHX37	DEAH-box helicase 37
140707	blue	BRI3BP	BRI3 binding protein
102659353	brown	THRIL	TNF and HNRNPL related immunoregulatory long non-coding RNA
65985	grey	AACS	acetoacetyl-CoA synthetase
121260	brown	SLC15A4	solute carrier family 15 member 4
144423	brown	GLT1D1	glycosyltransferase 1 domain containing 1
2054	turquoise	STX2	syntaxin 2
5901	blue	RAN	RAN, member RAS oncogene family
283383	grey	ADGRD1	adhesion G protein-coupled receptor D1
6433	blue	SFSWAP	splicing factor SWAP
4326	grey	MMP17	matrix metallopeptidase 17
8408	blue	ULK1	unc-51 like autophagy activating kinase 1
80324	yellow	PUS1	pseudouridine synthase 1
57634	turquoise	EP400	E1A binding protein p400
347918	brown	EP400P1	EP400 pseudogene 1
317781	grey	DDX51	DEAD-box helicase 51
79050	turquoise	NOC4L	nucleolar complex associated 4 homolog
57666	grey	FBRSL1	fibrosin like 1
5426	blue	POLE	DNA polymerase epsilon, catalytic subunit
5827	turquoise	PXMP2	peroxisomal membrane protein 2
192111	yellow	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase
23141	blue	ANKLE2	ankyrin repeat and LEM domain containing 2
2802	grey	GOLGA3	golgin A3
55743	grey	CHFR	checkpoint with forkhead and ring finger domains
100289635	brown	ZNF605	zinc finger protein 605
7574	grey	ZNF26	zinc finger protein 26
7637	grey	ZNF84	zinc finger protein 84
7699	blue	ZNF140	zinc finger protein 140
101060200	grey	ZNF891	zinc finger protein 891
7556	yellow	ZNF10	zinc finger protein 10
10795	grey	ZNF268	zinc finger protein 268
54737	grey	MPHOSPH8	M-phase phosphoprotein 8
55269	blue	PSPC1	paraspeckle component 1
9205	blue	ZMYM5	zinc finger MYM-type containing 5
7750	grey	ZMYM2	zinc finger MYM-type containing 2
2706	black	GJB2	gap junction protein beta 2
51084	turquoise	CRYL1	crystallin lambda 1
8100	turquoise	IFT88	intraflagellar transport 88
221143	grey	EEF1AKMT1	EEF1A lysine methyltransferase 1
64328	grey	XPO4	exportin 4
26524	blue	LATS2	large tumor suppressor kinase 2
10284	grey	SAP18	Sin3A associated protein 18
78988	grey	MRPL57	mitochondrial ribosomal protein L57
650794	turquoise	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3
253832	turquoise	ZDHHC20	zinc finger DHHC-type palmitoyltransferase 20
221154	red	MICU2	mitochondrial calcium uptake 2
6445	grey	SGCG	sarcoglycan gamma
26278	brown	SACS	sacsin molecular chaperone
4285	turquoise	MIPEP	mitochondrial intermediate peptidase
221178	turquoise	SPATA13	spermatogenesis associated 13
143	brown	PARP4	poly(ADP-ribose) polymerase family member 4
56163	grey	RNF17	ring finger protein 17
55835	grey	CENPJ	centromere protein J
9107	grey	MTMR6	myotubularin related protein 6
9818	blue	NUP58	nucleoporin 58
6049	blue	RNF6	ring finger protein 6
1024	turquoise	CDK8	cyclin dependent kinase 8
219333	brown	USP12	ubiquitin specific peptidase 12
6144	brown	RPL21	ribosomal protein L21
387496	brown	RASL11A	RAS like family 11 member A
2971	grey	GTF3A	general transcription factor IIIA
219402	brown	MTIF3	mitochondrial translational initiation factor 3
222484	grey	LNX2	ligand of numb-protein X 2
51082	grey	POLR1D	RNA polymerase I and III subunit D
255967	grey	PAN3	poly(A) specific ribonuclease subunit PAN3
2321	brown	FLT1	fms related receptor tyrosine kinase 1
51371	grey	POMP	proteasome maturation protein
283537	yellow	SLC46A3	solute carrier family 46 member 3
6541	blue	SLC7A1	solute carrier family 7 member 1
5412	grey	UBL3	ubiquitin like 3
84056	grey	KATNAL1	katanin catalytic subunit A1 like 1
3146	grey	HMGB1	high mobility group box 1
10208	grey	USPL1	ubiquitin specific peptidase like 1
241	grey	ALOX5AP	arachidonate 5-lipoxygenase activating protein
10808	grey	HSPH1	heat shock protein family H (Hsp110) member 1
145173	grey	B3GLCT	beta 3-glucosyltransferase
10129	turquoise	FRY	FRY microtubule binding protein
675	grey	BRCA2	BRCA2 DNA repair associated
90634	grey	N4BP2L1	NEDD4 binding protein 2 like 1
10443	grey	N4BP2L2	NEDD4 binding protein 2 like 2
116828	grey	N4BP2L2-IT2	N4BPL2 intronic transcript 2
23047	brown	PDS5B	PDS5 cohesin associated factor B
90627	blue	STARD13	StAR related lipid transfer domain containing 13
5983	grey	RFC3	replication factor C subunit 3
26960	turquoise	NBEA	neurobeachin
23111	green	SPART	spartin
8900	brown	CCNA1	cyclin A1
5994	brown	RFXAP	regulatory factor X associated protein
