Node	ModuleColor	GeneSymbol	GeneName
256281	turquoise	NUDT14	nudix hydrolase 14
2972	turquoise	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit
90135	greenyellow	BTBD6	BTB domain containing 6
23241	turquoise	PACS2	phosphofurin acidic cluster sorting protein 2
9112	turquoise	MTA1	metastasis associated 1
1396	pink	CRIP1	cysteine rich protein 1
283643	grey	TEDC1	tubulin epsilon and delta complex 1
283755	cyan	HERC2P3	HERC2 pseudogene 3
400322	cyan	HERC2P2	HERC2 pseudogene 2
123606	red	NIPA1	NIPA magnesium transporter 1
81614	turquoise	NIPA2	NIPA magnesium transporter 2
23191	grey	CYFIP1	cytoplasmic FMR1 interacting protein 1
114791	grey	TUBGCP5	tubulin gamma complex component 5
4692	turquoise	NDN	necdin, MAGE family member
347746	red	PWARSN	Prader Willi/Angelman region RNA, SNRPN neighbor
8123	red	PWAR5	Prader Willi/Angelman region RNA 5
3653	blue	IPW	imprinted in Prader-Willi syndrome
7337	grey	UBE3A	ubiquitin protein ligase E3A
57194	grey	ATP10A	ATPase phospholipid transporting 10A (putative)
8924	yellow	HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2
646278	grey	PDCD6IPP2	PDCD6IP pseudogene 2
54893	red	MTMR10	myotubularin related protein 10
51621	grey60	KLF13	KLF transcription factor 13
653125	yellow	GOLGA8K	golgin A8 family member K
342184	black	FMN1	formin 1
6263	grey	RYR3	ryanodine receptor 3
57099	red	AVEN	apoptosis and caspase activation inhibitor
56851	turquoise	EMC7	ER membrane protein complex subunit 7
161779	grey	PGBD4	piggyBac transposable element derived 4
79768	grey	KATNBL1	katanin regulatory subunit B1 like 1
51234	turquoise	EMC4	ER membrane protein complex subunit 4
9990	grey	SLC12A6	solute carrier family 12 member 6
55505	grey	NOP10	NOP10 ribonucleoprotein
254531	blue	LPCAT4	lysophosphatidylcholine acyltransferase 4
23015	cyan	GOLGA8A	golgin A8 family member A
440270	grey	GOLGA8B	golgin A8 family member B
9716	grey	AQR	aquarius intron-binding spliceosomal factor
54989	grey	ZNF770	zinc finger protein 770
89978	grey	DPH6	diphthamine biosynthesis 6
84529	grey	CDIN1	CDAN1 interacting nuclease 1
161742	blue	SPRED1	sprouty related EVH1 domain containing 1
283742	grey	FAM98B	family with sequence similarity 98 member B
10125	green	RASGRP1	RAS guanyl releasing protein 1
7057	brown	THBS1	thrombospondin 1
440275	yellow	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4
6727	grey	SRP14	signal recognition particle 14
100131089	grey	SRP14-DT	SRP14 divergent transcript
90427	turquoise	BMF	Bcl2 modifying factor
701	yellow	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
5330	blue	PLCB2	phospholipase C beta 2
100505573	magenta	INAFM2	InaF motif containing 2
388115	brown	CCDC9B	coiled-coil domain containing 9B
90417	grey	KNSTRN	kinetochore localized astrin (SPAG5) binding protein
3712	brown	IVD	isovaleryl-CoA dehydrogenase
22893	brown	BAHD1	bromo adjacent homology domain containing 1
113189	green	CHST14	carbohydrate sulfotransferase 14
90416	grey	CCDC32	coiled-coil domain containing 32
27079	grey	RPUSD2	RNA pseudouridine synthase domain containing 2
57082	turquoise	KNL1	kinetochore scaffold 1
5888	grey	RAD51	RAD51 recombinase
55177	grey	RMDN3	regulator of microtubule dynamics 3
2644	blue	GCHFR	GTP cyclohydrolase I feedback regulator
55192	grey	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17
643338	grey	C15orf62	chromosome 15 open reading frame 62
84936	magenta	ZFYVE19	zinc finger FYVE-type containing 19
6692	grey	SPINT1	serine peptidase inhibitor, Kunitz type 1
57617	grey	VPS18	VPS18 core subunit of CORVET and HOPS complexes
105370943	grey	LOC105370943	uncharacterized LOC105370943
54617	grey	INO80	INO80 complex ATPase subunit
11261	turquoise	CHP1	calcineurin like EF-hand protein 1
729082	turquoise	OIP5-AS1	OIP5 antisense RNA 1
11339	salmon	OIP5	Opa interacting protein 5
51203	yellow	NUSAP1	nucleolar and spindle associated protein 1
51103	turquoise	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1
23168	greenyellow	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component
26015	turquoise	RPAP1	RNA polymerase II associated protein 1
7301	grey	TYRO3	TYRO3 protein tyrosine kinase
23269	yellow	MGA	MAX dimerization protein MGA
23005	turquoise	MAPKBP1	mitogen-activated protein kinase binding protein 1
100137047	grey	JMJD7	jumonji domain containing 7
51332	grey	SPTBN5	spectrin beta, non-erythrocytic 5
30844	grey	EHD4	EH domain containing 4
23339	yellow	VPS39	VPS39 subunit of HOPS complex
25963	green	TMEM87A	transmembrane protein 87A
2595	yellow	GANC	glucosidase alpha, neutral C
825	turquoise	CAPN3	calpain 3
64397	blue	ZNF106	zinc finger protein 106
8773	blue	SNAP23	synaptosome associated protein 23
255252	grey	LRRC57	leucine rich repeat containing 57
55142	turquoise	HAUS2	HAUS augmin like complex subunit 2
57519	yellow	STARD9	StAR related lipid transfer domain containing 9
146059	brown	CDAN1	codanin 1
146057	turquoise	TTBK2	tau tubulin kinase 2
197131	greenyellow	UBR1	ubiquitin protein ligase E3 component n-recognin 1
80021	grey	TMEM62	transmembrane protein 62
23582	blue	CCNDBP1	cyclin D1 binding protein 1
9836	turquoise	LCMT2	leucine carboxyl methyltransferase 2
161823	blue	ADAL	adenosine deaminase like
146050	grey	ZSCAN29	zinc finger and SCAN domain containing 29
27229	grey	TUBGCP4	tubulin gamma complex component 4
7158	turquoise	TP53BP1	tumor protein p53 binding protein 1
4130	yellow	MAP1A	microtubule associated protein 1A
9677	black	PPIP5K1	diphosphoinositol pentakisphosphate kinase 1
117155	lightgreen	CATSPER2	cation channel sperm associated 2
2923	turquoise	PDIA3	protein disulfide isomerase family A member 3
80237	turquoise	ELL3	elongation factor for RNA polymerase II 3
10169	turquoise	SERF2	small EDRK-rich factor 2
619189	grey	SERINC4	serine incorporator 4
4236	blue	MFAP1	microfibril associated protein 1
79968	blue	WDR76	WD repeat domain 76
113201	turquoise	GOLM2	golgi membrane protein 2
51496	grey	CTDSPL2	CTD small phosphatase like 2
645212	grey	EIF3J-DT	EIF3J divergent transcript
8669	turquoise	EIF3J	eukaryotic translation initiation factor 3 subunit J
80208	yellow	SPG11	SPG11 vesicle trafficking associated, spatacsin
197135	grey	PATL2	PAT1 homolog 2
567	midnightblue	B2M	beta-2-microglobulin
6652	grey	SORD	sorbitol dehydrogenase
90525	turquoise	SHF	Src homology 2 domain containing F
2628	green	GATM	glycine amidinotransferase
79029	brown	AFG2B	AFG2 AAA ATPase homolog B
84419	turquoise	C15orf48	chromosome 15 open reading frame 48
7782	grey	SLC30A4	solute carrier family 30 member 4
283651	turquoise	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46
26258	brown	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
58472	blue	SQOR	sulfide quinone oxidoreductase
50804	grey	MYEF2	myelin expression factor 2
1854	turquoise	DUT	deoxyuridine triphosphatase
22995	turquoise	CEP152	centrosomal protein 152
23741	blue	EID1	EP300 interacting inhibitor of differentiation 1
9728	yellow	SECISBP2L	SECIS binding protein 2 like
9318	turquoise	COPS2	COP9 signalosome subunit 2
2585	yellow	GALK2	galactokinase 2
196951	grey	FAM227B	family with sequence similarity 227 member B
56986	brown	DTWD1	DTW domain containing 1
79895	turquoise	ATP8B4	ATPase phospholipid transporting 8B4 (putative)
2553	brown	GABPB1	GA binding protein transcription factor subunit beta 1
55056	grey	GABPB1-IT1	GABPB1 intronic transcript
100129387	grey	GABPB1-AS1	GABPB1 antisense RNA 1
9101	yellow	USP8	ubiquitin specific peptidase 8
373509	grey	USP50	ubiquitin specific peptidase 50
54822	midnightblue	TRPM7	transient receptor potential cation channel subfamily M member 7
84888	grey	SPPL2A	signal peptide peptidase like 2A
23431	green	AP4E1	adaptor related protein complex 4 subunit epsilon 1
388121	brown	TNFAIP8L3	TNF alpha induced protein 8 like 3
23312	yellow	DMXL2	Dmx like 2
29106	grey	SCG3	secretogranin III
256586	brown	LYSMD2	LysM domain containing 2
29767	turquoise	TMOD2	tropomodulin 2
29766	grey	TMOD3	tropomodulin 3
123169	blue	LEO1	LEO1 homolog, Paf1/RNA polymerase II complex component
5597	brown	MAPK6	mitogen-activated protein kinase 6
10681	grey	GNB5	G protein subunit beta 5
55930	magenta	MYO5C	myosin VC
4644	turquoise	MYO5A	myosin VA
10776	grey	ARPP19	cAMP regulated phosphoprotein 19
56204	brown	ATOSA	atos homolog A
51187	grey	RSL24D1	ribosomal L24 domain containing 1
5873	yellow	RAB27A	RAB27A, member RAS oncogene family
9488	grey	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
9236	grey	CCPG1	cell cycle progression 1
145788	grey	PIERCE2	piercer of microtubule wall 2
4734	red	NEDD4	NEDD4 E3 ubiquitin protein ligase
64864	blue	RFX7	regulatory factor X7
55329	turquoise	MNS1	meiosis specific nuclear structural 1
54816	blue	ZNF280D	zinc finger protein 280D
145783	grey	TCF12-DT	TCF12 divergent transcript
6938	turquoise	TCF12	transcription factor 12
283663	grey	LINC00926	long intergenic non-protein coding RNA 926
100820829	green	MYZAP	myocardial zonula adherens protein
8854	green	ALDH1A2	aldehyde dehydrogenase 1 family member A2
366	turquoise	AQP9	aquaporin 9
102	red	ADAM10	ADAM metallopeptidase domain 10
54629	yellow	MINDY2	MINDY lysine 48 deubiquitinase 2
79811	black	SLTM	SAFB like transcription modulator
54778	black	RNF111	ring finger protein 111
9133	grey	CCNB2	cyclin B2
4643	brown	MYO1E	myosin IE
145773	salmon	FAM81A	family with sequence similarity 81 member A
2958	turquoise	GTF2A2	general transcription factor IIA subunit 2
663	blue	BNIP2	BCL2 interacting protein 2
302	turquoise	ANXA2	annexin A2
79664	turquoise	ICE2	interactor of little elongation complex ELL subunit 2
6095	lightcyan	RORA	RAR related orphan receptor A
54832	yellow	VPS13C	vacuolar protein sorting 13 homolog C
83660	grey	TLN2	talin 2
7168	grey	TPM1	tropomyosin 1
114294	green	LACTB	lactamase beta
51065	grey	RPS27L	ribosomal protein S27 like
51762	brown	RAB8B	RAB8B, member RAS oncogene family
83464	turquoise	APH1B	aph-1 homolog B, gamma-secretase subunit
9960	blue	USP3	ubiquitin specific peptidase 3
8925	yellow	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
84191	grey	CIAO2A	cytosolic iron-sulfur assembly component 2A
6642	lightgreen	SNX1	sorting nexin 1
79856	grey	SNX22	sorting nexin 22
5479	turquoise	PPIB	peptidylprolyl isomerase B
53944	brown	CSNK1G1	casein kinase 1 gamma 1
9325	green	TRIP4	thyroid hormone receptor interactor 4
23060	yellow	ZNF609	zinc finger protein 609
4947	black	OAZ2	ornithine decarboxylase antizyme 2
80301	grey	PLEKHO2	pleckstrin homology domain containing O2
348094	brown	ANKDD1A	ankyrin repeat and death domain containing 1A
51324	black	SPG21	SPG21 abhydrolase domain containing, maspardin
123263	brown	MTFMT	mitochondrial methionyl-tRNA formyltransferase
390595	grey	UBAP1L	ubiquitin associated protein 1 like
10081	grey	PDCD7	programmed cell death 7
10845	grey	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X
54956	brown	PARP16	poly(ADP-ribose) polymerase family member 16
54878	blue	DPP8	dipeptidyl peptidase 8
51495	grey	HACD3	3-hydroxyacyl-CoA dehydratase 3
81556	turquoise	INTS14	integrator complex subunit 14
9187	blue	SLC24A1	solute carrier family 24 member 1
10260	black	DENND4A	DENN domain containing 4A
8766	grey	RAB11A	RAB11A, member RAS oncogene family
115752	brown	DIS3L	DIS3 like exosome 3'-5' exoribonuclease
54962	green	TIPIN	TIMELESS interacting protein
5604	yellow	MAP2K1	mitogen-activated protein kinase kinase 1
10302	grey	SNAPC5	small nuclear RNA activating complex polypeptide 5
6124	tan	RPL4	ribosomal protein L4
55055	grey	ZWILCH	zwilch kinetochore protein
4088	purple	SMAD3	SMAD family member 3
79719	grey	AAGAB	alpha and gamma adaptin binding protein
100506686	red	IQCH-AS1	IQCH antisense RNA 1
145853	brown	C15orf61	chromosome 15 open reading frame 61
5607	brown	MAP2K5	mitogen-activated protein kinase kinase 5
8554	yellow	PIAS1	protein inhibitor of activated STAT 1
91860	turquoise	CALML4	calmodulin like 4
54982	grey	CLN6	CLN6 transmembrane ER protein
10116	brown	FEM1B	fem-1 homolog B
22801	green	ITGA11	integrin subunit alpha 11
8125	brown	ANP32A	acidic nuclear phosphoprotein 32 family member A
26035	blue	GLCE	glucuronic acid epimerase
54852	turquoise	PAQR5	progestin and adipoQ receptor family member 5
9493	grey	KIF23	kinesin family member 23
6176	tan	RPLP1	ribosomal protein lateral stalk subunit P1
7090	grey	TLE3	TLE family member 3, transcriptional corepressor
55075	yellow	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
4649	yellow	MYO9A	myosin IXA
123228	turquoise	SENP8	SUMO peptidase family member, NEDD8 specific
5315	turquoise	PKM	pyruvate kinase M1/2
56965	red	PARP6	poly(ADP-ribose) polymerase family member 6
60677	blue	CELF6	CUGBP Elav-like family member 6
3073	green	HEXA	hexosaminidase subunit alpha
80072	turquoise	HEXA-AS1	HEXA antisense RNA 1
25820	turquoise	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
585	yellow	BBS4	Bardet-Biedl syndrome 4
83440	green	ADPGK	ADP dependent glucokinase
100287559	turquoise	ADPGK-AS1	ADPGK antisense RNA 1
27020	turquoise	NPTN	neuroplastin
101241892	brown	NPTN-IT1	NPTN intronic transcript 1
80381	turquoise	CD276	CD276 molecule
9399	grey	STOML1	stomatin like 1
5371	turquoise	PML	PML nuclear body scaffold
8482	black	SEMA7A	semaphorin 7A (John Milton Hagen blood group)
84993	grey	UBL7	ubiquitin like 7
440288	grey	UBL7-DT	UBL7 divergent transcript
10620	blue	ARID3B	AT-rich interaction domain 3B
1198	blue	CLK3	CDC like kinase 3
80153	blue	EDC3	enhancer of mRNA decapping 3
1445	brown	CSK	C-terminal Src kinase
25989	green	ULK3	unc-51 like kinase 3
10066	grey	SCAMP2	secretory carrier membrane protein 2
4351	green	MPI	mannose phosphate isomerase
57184	turquoise	FAM219B	family with sequence similarity 219 member B
9377	lightcyan	COX5A	cytochrome c oxidase subunit 5A
54913	blue	RPP25	ribonuclease P and MRP subunit p25
192683	green	SCAMP5	secretory carrier membrane protein 5
60490	grey	PPCDC	phosphopantothenoylcysteine decarboxylase
56905	green	C15orf39	chromosome 15 open reading frame 39
54939	grey	COMMD4	COMM domain containing 4
79661	blue	NEIL1	nei like DNA glycosylase 1
4123	pink	MAN2C1	mannosidase alpha class 2C member 1
25942	red	SIN3A	SIN3 transcription regulator family member A
5780	turquoise	PTPN9	protein tyrosine phosphatase non-receptor type 9
10073	red	SNUPN	snurportin 1
55272	magenta	IMP3	IMP U3 small nucleolar ribonucleoprotein 3
257364	grey	SNX33	sorting nexin 33
1464	brown	CSPG4	chondroitin sulfate proteoglycan 4
92912	grey	UBE2Q2	ubiquitin conjugating enzyme E2 Q2
26263	pink	FBXO22	F-box protein 22
123591	red	TMEM266	transmembrane protein 266
2108	red	ETFA	electron transfer flavoprotein subunit alpha
49855	lightcyan	SCAPER	S-phase cyclin A associated protein in the ER
5955	pink	RCN2	reticulocalbin 2
9051	brown	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1
10099	turquoise	TSPAN3	tetraspanin 3
79834	pink	PEAK1	pseudopodium enriched atypical kinase 1
10363	turquoise	HMG20A	high mobility group 20A
23102	blue	TBC1D2B	TBC1 domain family member 2B
3419	turquoise	IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha
55466	brown	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
80349	grey	SKIC8	SKI8 subunit of superkiller complex
3658	grey	IREB2	iron responsive element binding protein 2
5685	turquoise	PSMA4	proteasome 20S subunit alpha 4
10933	turquoise	MORF4L1	mortality factor 4 like 1
1512	lightgreen	CTSH	cathepsin H
5923	pink	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1
23423	grey	TMED3	transmembrane p24 trafficking protein 3
23251	midnightblue	MINAR1	membrane integral NOTCH2 associated receptor 1
10588	purple	MTHFS	methenyltetrahydrofolate synthetase
400410	red	ST20	suppressor of tumorigenicity 20
283687	turquoise	ST20-AS1	ST20 antisense RNA 1
597	turquoise	BCL2A1	BCL2 related protein A1
54469	turquoise	ZFAND6	zinc finger AN1-type containing 6
2184	grey	FAH	fumarylacetoacetate hydrolase
100996492	brown	CTXND1	cortexin domain containing 1
58489	brown	ABHD17C	abhydrolase domain containing 17C, depalmitoylase
57214	grey	CEMIP	cell migration inducing hyaluronidase 1
23184	pink	MESD	mesoderm development LRP chaperone
59274	brown	TLNRD1	talin rod domain containing 1
3603	turquoise	IL16	interleukin 16
80765	grey	STARD5	StAR related lipid transfer domain containing 5
84206	turquoise	MEX3B	mex-3 RNA binding family member B
79631	turquoise	EFL1	elongation factor like GTPase 1
100505616	grey	SNHG21	small nucleolar RNA host gene 21
123722	grey	FSD2	fibronectin type III and SPRY domain containing 2
123720	turquoise	WHAMM	WASP homolog associated with actin, golgi membranes and microtubules
9455	grey	HOMER2	homer scaffold protein 2
83640	turquoise	RAMAC	RNA guanine-7 methyltransferase activating subunit
123207	turquoise	C15orf40	chromosome 15 open reading frame 40
53339	grey	BTBD1	BTB domain containing 1
53346	blue	TM6SF1	transmembrane 6 superfamily member 1
50810	grey	HDGFL3	HDGF like 3
374650	grey	GOLGA6L5P	golgin A6 family like 5, pseudogene
388165	turquoise	UBE2Q2P1	UBE2Q2 pseudogene 1
54993	turquoise	ZSCAN2	zinc finger and SCAN domain containing 2
54581	grey	SCAND2P	SCAN domain containing 2 pseudogene
84942	grey	WDR73	WD repeat domain 73
4828	lightcyan	NMB	neuromedin B
23478	turquoise	SEC11A	SEC11 homolog A, signal peptidase complex subunit
9640	black	ZNF592	zinc finger protein 592
57538	grey	ALPK3	alpha kinase 3
5151	grey	PDE8A	phosphodiesterase 8A
11214	brown	AKAP13	A-kinase anchoring protein 13
64410	magenta	KLHL25	kelch like family member 25
26589	turquoise	MRPL46	mitochondrial ribosomal protein L46
64963	red	MRPS11	mitochondrial ribosomal protein S11
55070	magenta	DET1	DET1 partner of COP1 E3 ubiquitin ligase
64782	turquoise	AEN	apoptosis enhancing nuclease
3669	brown	ISG20	interferon stimulated exonuclease gene 20
4240	grey	MFGE8	milk fat globule EGF and factor V/VIII domain containing
11057	grey	ABHD2	abhydrolase domain containing 2, acylglycerol lipase
55215	turquoise	FANCI	FA complementation group I
5428	black	POLG	DNA polymerase gamma, catalytic subunit
8800	blue	PEX11A	peroxisomal biogenesis factor 11 alpha
290	brown	ANPEP	alanyl aminopeptidase, membrane
10239	grey	AP3S2	adaptor related protein complex 3 subunit sigma 2
348110	blue	ARPIN	actin related protein 2/3 complex inhibitor
374655	blue	ZNF710	zinc finger protein 710
3418	green	IDH2	isocitrate dehydrogenase (NADP(+)) 2
10509	purple	SEMA4B	semaphorin 4B
10519	grey	CIB1	calcium and integrin binding 1
390637	blue	GDPGP1	GDP-D-glucose phosphorylase 1
51335	grey	NGRN	neugrin, neurite outgrowth associated
342132	red	ZNF774	zinc finger protein 774
8826	grey	IQGAP1	IQ motif containing GTPase activating protein 1
64784	grey	CRTC3	CREB regulated transcription coactivator 3
641	grey	BLM	BLM RecQ like helicase
5045	brown	FURIN	furin, paired basic amino acid cleaving enzyme
2242	blue	FES	FES proto-oncogene, tyrosine kinase
4122	grey	MAN2A2	mannosidase alpha class 2A member 2
55898	grey	UNC45A	unc-45 myosin chaperone A
374659	brown	HDDC3	HD domain containing 3
91433	cyan	RCCD1	RCC1 domain containing 1
9055	turquoise	PRC1	protein regulator of cytokinesis 1
26276	grey	VPS33B	VPS33B late endosome and lysosome associated
28232	blue	SLCO3A1	solute carrier organic anion transporter family member 3A1
400451	blue	FAM174B	family with sequence similarity 174 member B
100507217	yellow	CHASERR	CHD2 adjacent suppressive regulatory RNA
1106	green	CHD2	chromodomain helicase DNA binding protein 2
55784	grey	MCTP2	multiple C2 and transmembrane domain containing 2
440311	pink	LOC440311	NOP53 ribosome biogenesis factor pseudogene
91947	blue	ARRDC4	arrestin domain containing 4
3480	purple	IGF1R	insulin like growth factor 1 receptor
64927	grey	TTC23	tetratricopeptide repeat domain 23
123355	green	LRRC28	leucine rich repeat containing 28
7190	grey	HSP90B2P	heat shock protein 90 beta family member 2, pseudogene
4205	grey	MEF2A	myocyte enhancer factor 2A
145748	grey	LYSMD4	LysM domain containing 4
196968	yellow	DNM1P46	dynamin 1 pseudogene 46
441733	brown	PRKXP1	PRKX pseudogene 1
55180	brown	LINS1	lines homolog 1
140460	greenyellow	ASB7	ankyrin repeat and SOCS box containing 7
79705	yellow	LRRK1	leucine rich repeat kinase 1
22856	brown	CHSY1	chondroitin sulfate synthase 1
55829	turquoise	SELENOS	selenoprotein S
6627	turquoise	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
5046	grey	PCSK6	proprotein convertase subtilisin/kexin type 6
80213	grey	TM2D3	TM2 domain containing 3
123283	turquoise	TARS3	threonyl-tRNA synthetase 3
100128108	grey	UBE2Q2P13	UBE2Q2 pseudogene 13
374666	green	WASH3P	WASP family homolog 3, pseudogene
103504738	turquoise	MIR6859-4	microRNA 6859-4
51728	grey	POLR3K	RNA polymerase III subunit K
79622	grey	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25
64285	magenta	RHBDF1	rhomboid 5 homolog 1
4350	salmon	MPG	N-methylpurine DNA glycosylase
8131	red	NPRL3	NPR3 like, GATOR1 complex subunit
55692	magenta	LUC7L	LUC7 like
83986	blue	FAM234A	family with sequence similarity 234 member A
8312	brown	AXIN1	axin 1
10573	turquoise	MRPL28	mitochondrial ribosomal protein L28
58986	grey	PGAP6	post-GPI attachment to proteins 6
4833	green	NME4	NME/NM23 nucleoside diphosphate kinase 4
9727	grey	RAB11FIP3	RAB11 family interacting protein 3
6650	grey	CAPN15	calpain 15
283948	blue	NHLRC4	NHL repeat containing 4
9091	blue	PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q
57799	grey	RAB40C	RAB40C, member RAS oncogene family
84326	grey	METTL26	methyltransferase like 26
84331	red	MCRIP2	MAPK regulated corepressor interacting protein 2
197335	turquoise	WDR90	WD repeat domain 90
89941	brown	RHOT2	ras homolog family member T2
10273	grey	STUB1	STIP1 homology and U-box containing protein 1
339123	grey	JMJD8	jumonji domain containing 8
84219	tan	WDR24	WD repeat domain 24
79006	grey	METRN	meteorin, glial cell differentiation regulator
65990	grey	ANTKMT	adenine nucleotide translocase lysine methyltransferase
124093	blue	CCDC78	coiled-coil domain containing 78
84264	blue	HAGHL	hydroxyacylglutathione hydrolase like
64428	magenta	CIAO3	cytosolic iron-sulfur assembly component 3
113000	brown	RPUSD1	RNA pseudouridine synthase domain containing 1
63922	green	CHTF18	chromosome transmission fidelity factor 18
64788	grey	LMF1	lipase maturation factor 1
7177	brown	TPSAB1	tryptase alpha/beta 1
7329	turquoise	UBE2I	ubiquitin conjugating enzyme E2 I
115939	red	TSR3	TSR3 ribosome maturation factor
84572	purple	GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma
64718	grey	UNKL	unk like zinc finger
283951	yellow	UQCC4	ubiquinol-cytochrome c reductase complex assembly factor 4
645811	grey	CCDC154	coiled-coil domain containing 154
1186	yellow	CLCN7	chloride voltage-gated channel 7
9894	grey	TELO2	telomere maintenance 2
9742	turquoise	IFT140	intraflagellar transport 140
57585	grey	CRAMP1	cramped chromatin regulator homolog 1
90861	turquoise	JPT2	Jupiter microtubule associated homolog 2
23162	lightcyan	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3
4832	turquoise	NME3	NME/NM23 nucleoside diphosphate kinase 3
65993	pink	MRPS34	mitochondrial ribosomal protein S34
197342	grey	EME2	essential meiotic structure-specific endonuclease subunit 2
90864	turquoise	SPSB3	splA/ryanodine receptor domain and SOCS box containing 3
10101	turquoise	NUBP2	NUBP iron-sulfur cluster assembly factor 2, cytosolic
3029	midnightblue	HAGH	hydroxyacylglutathione hydrolase
81889	grey	FAHD1	fumarylacetoacetate hydrolase domain containing 1
51734	brown	MSRB1	methionine sulfoxide reductase B1
4716	grey	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10
6187	yellow	RPS2	ribosomal protein S2
735301	grey	SNHG9	small nucleolar RNA host gene 9
10607	blue	TBL3	transducin beta like 3
2671	turquoise	GFER	growth factor, augmenter of liver regeneration
90850	black	ZNF598	zinc finger protein 598, E3 ubiquitin ligase
9351	grey	NHERF2	NHERF family PDZ scaffold protein 2
4913	blue	NTHL1	nth like DNA glycosylase 1
7249	green	TSC2	TSC complex subunit 2
5310	grey	PKD1	polycystin 1, transient receptor potential channel interacting
100507303	grey	SNHG19	small nucleolar RNA host gene 19
84231	yellow	TRAF7	TNF receptor associated factor 7
64223	brown	MLST8	MTOR associated protein, LST8 homolog
283870	brown	BRICD5	BRICHOS domain containing 5
283871	brown	PGP	phosphoglycolate phosphatase
1877	grey	E4F1	E4F transcription factor 1
1632	greenyellow	ECI1	enoyl-CoA delta isomerase 1
10921	turquoise	RNPS1	RNA binding protein with serine rich domain 1
21	turquoise	ABCA3	ATP binding cassette subfamily A member 3
899	grey	CCNF	cyclin F
57465	blue	TBC1D24	TBC1 domain family member 24
527	grey	ATP6V0C	ATPase H+ transporting V0 subunit c
51005	turquoise	AMDHD2	amidohydrolase domain containing 2
752014	turquoise	CEMP1	cementum protein 1
5170	yellow	PDPK1	3-phosphoinositide dependent protein kinase 1
652276	black	LOC652276	potassium channel tetramerization domain containing 5 pseudogene
645644	lightgreen	FLJ42627	uncharacterized LOC645644
100507321	brown	ERVK13-1	endogenous retrovirus group K13 member 1
54442	blue	KCTD5	potassium channel tetramerization domain containing 5
83886	grey	PRSS27	serine protease 27
23524	black	SRRM2	serine/arginine repetitive matrix 2
6923	grey	ELOB	elongin B
10942	yellow	PRSS21	serine protease 21
124220	green	ZG16B	zymogen granule protein 16B
114984	grey	FLYWCH2	FLYWCH family member 2
84256	turquoise	FLYWCH1	FLYWCH-type zinc finger 1
79412	grey	KREMEN2	kringle containing transmembrane protein 2
124222	blue	PAQR4	progestin and adipoQ receptor family member 4
51330	turquoise	TNFRSF12A	TNF receptor superfamily member 12A
54985	grey	HCFC1R1	host cell factor C1 regulator 1
79228	yellow	THOC6	THO complex subunit 6
64386	turquoise	MMP25	matrix metallopeptidase 25
100507419	blue	MMP25-AS1	MMP25 antisense RNA 1
9235	grey	IL32	interleukin 32
7755	grey	ZNF205	zinc finger protein 205
100507458	brown	ZNF213-AS1	ZNF213 antisense RNA 1 (head to head)
7760	grey	ZNF213	zinc finger protein 213
7752	grey	ZNF200	zinc finger protein 200
4210	turquoise	MEFV	MEFV innate immunity regulator, pyrin
283876	yellow	LINC00921	long intergenic non-protein coding RNA 921
10127	turquoise	ZNF263	zinc finger protein 263
91151	grey	TIGD7	tigger transposable element derived 7
7627	grey	ZNF75A	zinc finger protein 75A
54925	grey	ZSCAN32	zinc finger and SCAN domain containing 32
7727	brown	ZNF174	zinc finger protein 174
146434	grey	ZNF597	zinc finger protein 597
79903	grey	NAA60	N-alpha-acetyltransferase 60, NatF catalytic subunit
23059	turquoise	CLUAP1	clusterin associated protein 1
197358	grey	NLRC3	NLR family CARD domain containing 3
84464	grey	SLX4	SLX4 structure-specific endonuclease subunit
1773	yellow	DNASE1	deoxyribonuclease 1
10131	grey	TRAP1	TNF receptor associated protein 1
1387	black	CREBBP	CREB binding protein
115	turquoise	ADCY9	adenylate cyclase 9
100507501	grey	LINC01569	long intergenic non-protein coding RNA 1569
