Node	ModuleColor	GeneSymbol	GeneName
110168	turquoise	Gpr18	G protein-coupled receptor 18
321019	black	Gpr183	G protein-coupled receptor 183
68059	turquoise	Tm9sf2	transmembrane 9 superfamily member 2
69634	grey	Clybl	citrate lyase beta like
110821	green	Pcca	propionyl-Coenzyme A carboxylase, alpha polypeptide
223267	blue	Ggact	gamma-glutamylamine cyclotransferase
70551	turquoise	Tmtc4	transmembrane and tetratricopeptide repeat containing 4
20363	blue	Selenop	selenoprotein P
100039139	blue	Ccdc152	coiled-coil domain containing 152
106052	grey	Fbxo4	F-box protein 4
106064	blue	Rimoc1	RAB7A interacting MON1-CCZ1 complex subunit 1
67041	blue	Oxct1	3-oxoacid CoA transferase 1
12274	blue	C6	complement component 6
239319	blue	Card6	caspase recruitment domain family, member 6
67281	turquoise	Rpl37	ribosomal protein L37
105787	grey	Prkaa1	protein kinase, AMP-activated, alpha 1 catalytic subunit
67515	brown	Ttc33	tetratricopeptide repeat domain 33
19219	turquoise	Ptger4	prostaglandin E receptor 4 (subtype EP4)
13132	blue	Dab2	disabled 2, mitogen-responsive phosphoprotein
23880	brown	Fyb	FYN binding protein
78757	brown	Rictor	RPTOR independent companion of MTOR, complex 2
16880	turquoise	Lifr	LIF receptor alpha
545085	grey	Wdr70	WD repeat domain 70
170762	turquoise	Nup155	nucleoporin 155
73692	red	Cplane1	ciliogenesis and planar polarity effector 1
71175	red	Nipbl	NIPBL cohesin loading factor
68646	grey	Nadk2	NAD kinase 2, mitochondrial
27401	grey	Skp2	S-phase kinase-associated protein 2
320506	red	Lmbrd2	LMBR1 domain containing 2
16197	turquoise	Il7r	interleukin 7 receptor
78244	blue	Dnajc21	DnaJ heat shock protein family (Hsp40) member C21
67832	yellow	Brix1	BRX1, biogenesis of ribosomes
19355	brown	Rad1	RAD1 checkpoint DNA exonuclease
75646	blue	Rai14	retinoic acid induced 14
17117	grey	Amacr	alpha-methylacyl-CoA racemase
110960	turquoise	Tars1	threonyl-tRNA synthetase 1
20024	blue	Sub1	SUB1 homolog, transcriptional regulator
22763	grey	Zfr	zinc finger RNA binding protein
100040052	red	Gm2573	predicted gene 2573
268783	blue	Mtmr12	myotubularin related protein 12
66629	green	Golph3	golgi phosphoprotein 3
77877	blue	6030458C11Rik	RIKEN cDNA 6030458C11 gene
14000	red	Drosha	drosha, ribonuclease type III
70350	green	Basp1	brain abundant, membrane attached signal protein 1
17909	yellow	Myo10	myosin X
66270	grey	Retreg1	reticulophagy regulator 1
52521	turquoise	Zfp622	zinc finger protein 622
11732	blue	Ank	progressive ankylosis
432940	turquoise	Otulin	OTU deubiquitinase with linear linkage specificity
223433	blue	Otulinl	OTU deubiquitinase with linear linkage specificity like
223435	red	Trio	triple functional domain (PTPRF interacting)
18163	green	Ctnnd2	catenin delta 2
223453	turquoise	Dap	death-associated protein
252967	turquoise	Ropn1l	ropporin 1-like
223455	red	Marchf6	membrane associated ring-CH-type finger 6
12465	turquoise	Cct5	chaperonin containing TCP1 subunit 5
68073	grey	Atpsckmt	ATP synthase C subunit lysine N-methyltransferase
54381	green	Cpq	carboxypeptidase Q
67154	grey	Mtdh	metadherin
114128	turquoise	Laptm4b	lysosomal-associated protein transmembrane 4B
17181	blue	Matn2	matrilin 2
19946	turquoise	Rpl30	ribosomal protein L30
15473	brown	Rida	reactive intermediate imine deaminase A homolog
67724	blue	Pop1	processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae)
56274	blue	Stk3	serine/threonine kinase 3
666173	red	Vps13b	vacuolar protein sorting 13B
12864	turquoise	Cox6c	cytochrome c oxidase subunit 6C
17749	blue	Polr2k	polymerase (RNA) II (DNA directed) polypeptide K
30945	turquoise	Rnf19a	ring finger protein 19A
68839	blue	Ankrd46	ankyrin repeat domain 46
18458	turquoise	Pabpc1	poly(A) binding protein, cytoplasmic 1
22631	blue	Ywhaz	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide
68036	green	Zfp706	zinc finger protein 706
382985	brown	Rrm2b	ribonucleotide reductase M2 B (TP53 inducible)
70790	red	Ubr5	ubiquitin protein ligase E3 component n-recognin 5
21847	grey	Klf10	Kruppel-like transcription factor 10
54375	yellow	Azin1	antizyme inhibitor 1
66335	turquoise	Atp6v1c1	ATPase, H+ transporting, lysosomal V1 subunit C1
69906	yellow	Slc25a32	solute carrier family 25, member 32
223499	yellow	Dcaf13	DDB1 and CUL4 associated factor 13
75766	turquoise	Dcstamp	dendrocyte expressed seven transmembrane protein
239393	blue	Lrp12	low density lipoprotein-related protein 12
170719	blue	Oxr1	oxidation resistance 1
16341	turquoise	Eif3e	eukaryotic translation initiation factor 3, subunit E
66736	blue	Emc2	ER membrane protein complex subunit 2
67429	grey	Nudcd1	NudC domain containing 1
223527	grey	Eny2	ENY2 transcription and export complex 2 subunit
55960	grey	Ebag9	estrogen receptor-binding fragment-associated gene 9
83925	blue	Trps1	transcriptional repressor GATA binding 1
68135	turquoise	Eif3h	eukaryotic translation initiation factor 3, subunit H
78581	grey	Utp23	UTP23 small subunit processome component
19357	blue	Rad21	RAD21 cohesin complex component
69790	turquoise	Med30	mediator complex subunit 30
14042	yellow	Ext1	exostosin glycosyltransferase 1
319944	grey	Taf2	TATA-box binding protein associated factor 2
72107	blue	Dscc1	DNA replication and sister chromatid cohesion 1
100503794	turquoise	Gm9920	predicted gene 9920
97998	red	Deptor	DEP domain containing MTOR-interacting protein
12818	pink	Col14a1	collagen, type XIV, alpha 1
68537	turquoise	Mrpl13	mitochondrial ribosomal protein L13
105837	grey	Mtbp	Mdm2, transformed 3T3 cell double minute p53 binding protein
387609	grey	Zhx2	zinc fingers and homeoboxes 2
67819	grey	Derl1	Der1-like domain family, member 1
210544	blue	Tbc1d31	TBC1 domain family, member 31
75758	blue	9130401M01Rik	RIKEN cDNA 9130401M01 gene
22770	grey	Zhx1	zinc fingers and homeoboxes 1
70472	grey	Atad2	ATPase family, AAA domain containing 2
76773	grey	Ntaq1	N-terminal glutamine amidase 1
67731	turquoise	Fbxo32	F-box protein 32
268807	yellow	Klhl38	kelch-like 38
210998	turquoise	Fam91a1	family with sequence similarity 91, member A1
74868	grey	Tmem65	transmembrane protein 65
68260	turquoise	Trmt12	tRNA methyltransferase 12
75841	turquoise	Rnf139	ring finger protein 139
69694	turquoise	Tatdn1	TatD DNase domain containing 1
66218	turquoise	Ndufb9	NADH:ubiquinone oxidoreductase subunit B9
211401	blue	Mtss1	MTSS I-BAR domain containing 1
20775	blue	Sqle	squalene epoxidase
223593	blue	Washc5	WASH complex subunit 5
68501	blue	Nsmce2	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase
211770	brown	Trib1	tribbles pseudokinase 1
399603	grey	Lratd2	LRAT domain containing 1
17869	blue	Myc	myelocytomatosis oncogene
19296	turquoise	Pvt1	Pvt1 oncogene
223601	blue	Cyrib	CYFIP related Rac1 interactor B
13196	brown	Asap1	ArfGAP with SH3 domain, ankyrin repeat and PH domain1
76740	turquoise	Efr3a	EFR3 homolog A
213068	grey	Tmem71	transmembrane protein 71
239510	grey	Phf20l1	PHD finger protein 20-like 1
20491	blue	Sla	src-like adaptor
17988	turquoise	Ndrg1	N-myc downstream regulated gene 1
20442	blue	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
380993	turquoise	Zfat	zinc finger and AT hook domain containing
76510	turquoise	Trappc9	trafficking protein particle complex 9
353342	turquoise	Peg13	paternally expressed 13
93696	red	Chrac1	chromatin accessibility complex 1
239528	brown	Ago2	argonaute RISC catalytic subunit 2
14083	blue	Ptk2	PTK2 protein tyrosine kinase 2
105841	turquoise	Dennd3	DENN domain containing 3
106068	blue	Slc45a4	solute carrier family 45, member 4
19245	blue	Ptp4a3	protein tyrosine phosphatase 4a3
666113	grey	Gm7935	splicing factor 3b, subunit 4 pseudogene
11838	brown	Arc	activity regulated cytoskeletal-associated protein
16469	grey	Jrk	jerky
223626	yellow	Them6	thioesterase superfamily member 6
23936	blue	Lynx1	Ly6/neurotoxin 1
17069	brown	Ly6e	lymphocyte antigen 6 family member E
57248	turquoise	Ly6i	lymphocyte antigen 6 family member I
110454	blue	Ly6a	lymphocyte antigen 6 family member A
17067	greenyellow	Ly6c1	lymphocyte antigen 6 family member C1
22701	turquoise	Zfp41	zinc finger protein 41
72665	grey	2810039B14Rik	RIKEN cDNA 2810039B14 gene
72960	grey	Top1mt	DNA topoisomerase 1, mitochondrial
223642	grey	Zc3h3	zinc finger CCCH type containing 3
69146	turquoise	Gsdmd	gasdermin D
223646	brown	Naprt	nicotinate phosphoribosyltransferase
66656	turquoise	Eef1d	eukaryotic translation elongation factor 1 delta
105734	grey	Tigd5	tigger transposable element derived 5
66194	grey	Pycr3	pyrroline-5-carboxylate reductase 3
22122	turquoise	Gfus	GDP-L-fucose synthase
78834	turquoise	Zfp623	zinc finger protein 623
69020	turquoise	Zfp707	zinc finger protein 707
223648	grey	Ccdc166	coiled-coil domain containing 166
105782	grey	Scrib	scribbled planar cell polarity
67959	grey	Puf60	poly-U binding splicing factor 60
18810	grey	Plec	plectin
671535	turquoise	Parp10	poly (ADP-ribose) polymerase family, member 10
66168	yellow	Grina	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)
100503915	blue	Smpd5	sphingomyelin phosphodiesterase 5
75475	blue	Oplah	5-oxoprolinase (ATP-hydrolysing)
109075	grey	Exosc4	exosome component 4
14731	turquoise	Gpaa1	GPI anchor attachment protein 1
66445	blue	Cyc1	cytochrome c-1
106025	turquoise	Sharpin	SHANK-associated RH domain interacting protein
68877	yellow	Maf1	MAF1 homolog, negative regulator of RNA polymerase III
59053	yellow	Hgh1	HGH1 homolog
223658	blue	Mroh1	maestro heat-like repeat family member 1
12181	yellow	Bop1	block of proliferation 1
15499	yellow	Hsf1	heat shock factor 1
13350	blue	Dgat1	diacylglycerol O-acyltransferase 1
30840	blue	Fbxl6	F-box and leucine-rich repeat protein 6
52710	yellow	Slc52a2	solute carrier protein 52, member 2
268822	blue	Adck5	aarF domain containing kinase 5
94230	grey	Cpsf1	cleavage and polyadenylation specific factor 1
66914	turquoise	Vps28	vacuolar protein sorting 28
72749	grey	Tonsl	tonsoku-like, DNA repair protein
54151	grey	Zftraf1	zinc finger TRAF type containing 1
73062	grey	Ppp1r16a	protein phosphatase 1, regulatory subunit 16A
76282	turquoise	Gpt	glutamic pyruvic transaminase, soluble
69572	grey	Mfsd3	major facilitator superfamily domain containing 3
79456	grey	Recql4	RecQ protein-like 4
223664	grey	Lrrc14	leucine rich repeat containing 14
223665	grey	C030006K11Rik	RIKEN cDNA C030006K11 gene
223666	green	Arhgap39	Rho GTPase activating protein 39
71591	grey	Zfp251	zinc finger protein 251
223669	green	Zfp7	zinc finger protein 7
66398	purple	Commd5	COMM domain containing 5
26961	turquoise	Rpl8	ribosomal protein L8
239546	grey	Zfp647	zinc finger protein 647
117171	red	1110038F14Rik	RIKEN cDNA 1110038F14 gene
17189	green	Mb	myoglobin
93686	blue	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2
17886	grey	Myh9	myosin, heavy polypeptide 9, non-muscle
56551	yellow	Txn2	thioredoxin 2
239554	brown	Foxred2	FAD-dependent oxidoreductase domain containing 2
55944	turquoise	Eif3d	eukaryotic translation initiation factor 3, subunit D
67042	grey	Ift27	intraflagellar transport 27
17972	turquoise	Ncf4	neutrophil cytosolic factor 4
12984	grey	Csf2rb2	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)
12983	turquoise	Csf2rb	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)
246221	turquoise	Mpst	mercaptopyruvate sulfurtransferase
72844	turquoise	Kctd17	potassium channel tetramerisation domain containing 17
72709	turquoise	C1qtnf6	C1q and tumor necrosis factor related protein 6
19354	turquoise	Rac2	Rac family small GTPase 2
72318	green	Cyth4	cytohesin 4
17305	black	Mfng	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
105844	turquoise	Card10	caspase recruitment domain family, member 10
106039	brown	Gga1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
100038696	brown	Gm10866	predicted gene 10866
20401	turquoise	Sh3bp1	SH3-domain binding protein 1
57028	blue	Pdxp	pyridoxal (pyridoxine, vitamin B6) phosphatase
16852	pink	Lgals1	lectin, galactose binding, soluble 1
97961	blue	Nol12	nucleolar protein 12
110253	grey	Triobp	TRIO and F-actin binding protein
14958	brown	H1f0	H1.0 linker histone
26912	grey	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)
223690	grey	Ankrd54	ankyrin repeat domain 54
223691	turquoise	Eif3l	eukaryotic translation initiation factor 3, subunit L
27008	grey	Micall1	microtubule associated monooxygenase, calponin and LIM domain containing -like 1
69833	grey	Polr2f	polymerase (RNA) II (DNA directed) polypeptide F
18693	grey	Pick1	protein interacting with C kinase 1
53357	grey	Pla2g6	phospholipase A2, group VI
17133	turquoise	Maff	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)
223693	blue	Tmem184b	transmembrane protein 184b
27373	blue	Csnk1e	casein kinase 1, epsilon
67040	brown	Ddx17	DEAD box helicase 17
73739	yellow	Cby1	chibby family member 1, beta catenin antagonist
223696	turquoise	Tomm22	translocase of outer mitochondrial membrane 22
74158	grey	Josd1	Josephin domain containing 1
14904	blue	Gtpbp1	GTP binding protein 1
223697	grey	Sun2	Sad1 and UNC84 domain containing 2
100504191	brown	Gm16576	predicted gene 16576
54152	grey	Dnal4	dynein, axonemal, light chain 4
73340	turquoise	Nptxr	neuronal pentraxin receptor
494448	blue	Cbx6	chromobox 6
109361	grey	D730005E14Rik	RIKEN cDNA D730005E14 gene
80287	turquoise	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3
52609	blue	Cbx7	chromobox 7
18591	green	Pdgfb	platelet derived growth factor, B polypeptide
27367	turquoise	Rpl3	ribosomal protein L3
20972	greenyellow	Syngr1	synaptogyrin 1
66513	brown	Tab1	TGF-beta activated kinase 1/MAP3K7 binding protein 1
239555	turquoise	Mief1	mitochondrial elongation factor 1
11911	brown	Atf4	activating transcription factor 4
66538	grey	Rps19bp1	ribosomal protein S19 binding protein 1
17444	turquoise	Grap2	GRB2-related adaptor protein 2
213988	red	Tnrc6b	trinucleotide repeat containing 6b
11564	turquoise	Adsl	adenylosuccinate lyase
105835	green	Sgsm3	small G protein signaling modulator 3
223701	blue	Mrtfa	myocardin related transcription factor A
20524	turquoise	Slc25a17	solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17
70356	tan	St13	suppression of tumorigenicity 13
321003	brown	Xpnpep3	X-prolyl aminopeptidase 3, mitochondrial
56438	blue	Rbx1	ring-box 1
328572	red	Ep300	E1A binding protein p300
214669	turquoise	L3mbtl2	L3MBTL2 polycomb repressive complex 1 subunit
19387	grey	Rangap1	RAN GTPase activating protein 1
20286	turquoise	Zc3h7b	zinc finger CCCH type containing 7B
21685	yellow	Tef	thyrotroph embryonic factor
57259	turquoise	Tob2	transducer of ERBB2, 2
68479	turquoise	Phf5a	PHD finger protein 5A
11429	grey	Aco2	aconitase 2, mitochondrial
78929	black	Polr3h	polymerase (RNA) III (DNA directed) polypeptide H
29858	turquoise	Pmm1	phosphomannomutase 1
28075	grey	Desi1	desumoylating isopeptidase 1
14375	blue	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6
20826	blue	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)
76457	black	Ccdc134	coiled-coil domain containing 134
20788	green	Srebf2	sterol regulatory element binding factor 2
72049	yellow	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c
66570	turquoise	Cenpm	centromere protein M
17939	turquoise	Naga	N-acetyl galactosaminidase, alpha
338368	purple	Pheta2	PH domain containing endocytic trafficking adaptor 2
69029	blue	Smdt1	single-pass membrane protein with aspartate rich tail 1
67130	turquoise	Ndufa6	NADH:ubiquinone oxidoreductase subunit A6
56448	blue	Cyp2d22	cytochrome P450, family 2, subfamily d, polypeptide 22
21411	grey	Tcf20	transcription factor 20
100504637	blue	Gm20324	predicted gene, 20324
74039	yellow	Nfam1	Nfat activating molecule with ITAM motif 1
68607	turquoise	Serhl	serine hydrolase-like
74778	blue	Rrp7a	ribosomal RNA processing 7 homolog A
73826	black	Poldip3	polymerase (DNA-directed), delta interacting protein 3
109754	blue	Cyb5r3	cytochrome b5 reductase 3
239559	blue	A4galt	alpha 1,4-galactosyltransferase
66251	yellow	Arfgap3	ADP-ribosylation factor GTPase activating protein 3
69291	grey	1700001L05Rik	RIKEN cDNA 1700001L05 gene
23970	turquoise	Pacsin2	protein kinase C and casein kinase substrate in neurons 2
319953	blue	Ttll1	tubulin tyrosine ligase-like 1
12124	blue	Bik	BCL2-interacting killer
223722	grey	Mcat	malonyl CoA:ACP acyltransferase (mitochondrial)
12257	turquoise	Tspo	translocator protein
223723	turquoise	Ttll12	tubulin tyrosine ligase-like family, member 12
68653	yellow	Samm50	SAMM50 sorting and assembly machinery component
170736	grey	Parvb	parvin, beta
64099	blue	Parvg	parvin, gamma
223732	green	Rtl6	retrotransposon Gag like 6
109270	grey	Prr5	proline rich 5 (renal)
18141	grey	Nup50	nucleoporin 50
223739	grey	5031439G07Rik	RIKEN cDNA 5031439G07 gene
73225	blue	Fam118a	family with sequence similarity 118, member A
14114	salmon	Fbln1	fibulin 1
54138	turquoise	Atxn10	ataxin 10
72355	grey	Cdpf1	cysteine rich, DPF motif domain containing 1
239570	grey	Ttc38	tetratricopeptide repeat domain 38
29870	black	Gtse1	G two S phase expressed protein 1
72026	grey	Trmu	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
223752	turquoise	Gramd4	GRAM domain containing 4
223753	grey	Cerk	ceramide kinase
72146	turquoise	2810001A02Rik	RIKEN cDNA 2810001A02 gene
223754	turquoise	Tbc1d22a	TBC1 domain family, member 22a
223770	turquoise	Brd1	bromodomain containing 1
223773	grey	Zbed4	zinc finger, BED type containing 4
223774	grey	Alg12	ALG12 alpha-1,6-mannosyltransferase
76737	blue	Creld2	cysteine-rich with EGF-like domains 2
223775	yellow	Pim3	proviral integration site 3
67976	turquoise	Trabd	TraB domain containing
223776	grey	Selenoo	selenoprotein O
328580	turquoise	Tubgcp6	tubulin, gamma complex associated protein 6
170787	grey	Hdac10	histone deacetylase 10
19094	blue	Mapk11	mitogen-activated protein kinase 11
140570	yellow	Plxnb2	plexin B2
69440	grey	Dennd6b	DENN domain containing 6B
71474	yellow	Ppp6r2	protein phosphatase 6, regulatory subunit 2
77980	grey	Sbf1	SET binding factor 1
105847	yellow	Lmf2	lipase maturation factor 2
52683	grey	Ncaph2	non-SMC condensin II complex, subunit H2
72962	turquoise	Tymp	thymidine phosphorylase
12651	grey	Chkb	choline kinase beta
11883	turquoise	Arsa	arylsulfatase A
68708	blue	Rabl2	RAB, member RAS oncogene family-like 2
380959	blue	Alg10b	ALG10 alpha-1,2-glucosyltransferase
66871	blue	Cpne8	copine VIII
667682	turquoise	Rpl31-ps8	ribosomal protein L31, pseudogene 8
26874	blue	Abcd2	ATP-binding cassette, sub-family D member 2
66725	turquoise	Lrrk2	leucine-rich repeat kinase 2
223827	turquoise	Gxylt1	glucoside xylosyltransferase 1
67057	green	Yaf2	YY1 associated factor 2
67197	turquoise	Zcrb1	zinc finger CCHC-type and RNA binding motif 1
223828	grey	Pphln1	periphilin 1
78895	grey	Pus7l	pseudouridylate synthase 7-like
266632	turquoise	Irak4	interleukin-1 receptor-associated kinase 4
19230	blue	Twf1	twinfilin actin binding protein 1
105722	turquoise	Ano6	anoctamin 6
77044	red	Arid2	AT-rich interaction domain 2
72193	turquoise	Scaf11	SR-related CTD-associated factor 11
105727	blue	Slc38a1	solute carrier family 38, member 1
67760	turquoise	Slc38a2	solute carrier family 38, member 2
239647	grey	Pced1b	PC-esterase domain containing 1B
71919	grey	Rpap3	RNA polymerase II associated protein 3
67739	tan	Slc48a1	solute carrier family 48 (heme transporter), member 1
56233	turquoise	Hdac7	histone deacetylase 7
380967	yellow	Tmem106c	transmembrane protein 106C
223870	brown	Senp1	SUMO1/sentrin specific peptidase 1
18642	grey	Pfkm	phosphofructokinase, muscle
78541	grey	Asb8	ankyrin repeat and SOCS box-containing 8
69612	brown	Kansl2	KAT8 regulatory NSL complex subunit 2
12455	red	Ccnt1	cyclin T1
11512	blue	Adcy6	adenylate cyclase 6
74351	red	Ddx23	DEAD box helicase 23
11842	brown	Arf3	ADP-ribosylation factor 3
19082	black	Prkag1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit
381022	red	Kmt2d	lysine (K)-specific methyltransferase 2D
69159	yellow	Rhebl1	Ras homolog enriched in brain like 1
74775	turquoise	Lmbr1l	limb region 1 like
22143	yellow	Tuba1b	tubulin, alpha 1B
22142	yellow	Tuba1a	tubulin, alpha 1A
22146	blue	Tuba1c	tubulin, alpha 1C
78733	black	Troap	trophinin associated protein
72572	blue	Spats2	spermatogenesis associated, serine-rich 2
51812	green	Mcrs1	microspherule protein 1
54614	turquoise	Prpf40b	pre-mRNA processing factor 40B
22379	green	Fmnl3	formin-like 3
110213	turquoise	Tmbim6	transmembrane BAX inhibitor motif containing 6
380969	grey	Nckap5l	NCK-associated protein 5-like
75284	blue	Bcdin3d	BCDIN3 domain containing
26934	black	Racgap1	Rac GTPase-activating protein 1
11419	grey	Asic1	acid-sensing ion channel 1
83797	grey	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
66379	blue	Cox14	cytochrome c oxidase assembly protein 14
71949	yellow	Cers5	ceramide synthase 5
65970	blue	Lima1	LIM domain and actin binding 1
207214	turquoise	Larp4	La ribonucleoprotein 4
239667	blue	Dip2b	disco interacting protein 2 homolog B
11908	blue	Atf1	activating transcription factor 1
70152	turquoise	Tmt1a	thiol methyltransferase 1A1
18174	grey	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2
68614	grey	Letmd1	LETM1 domain containing 1
207785	blue	Csrnp2	cysteine-serine-rich nuclear protein 2
21422	grey	Tfcp2	transcription factor CP2
19009	blue	Pou6f1	POU domain, class 6, transcription factor 1
78445	yellow	C330013E15Rik	RIKEN cDNA C330013E15 gene
23994	blue	Dazap2	DAZ associated protein 2
207818	blue	Smagp	small cell adhesion glycoprotein
109901	yellow	Cela1	chymotrypsin-like elastase family, member 1
207839	turquoise	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6
668225	turquoise	Fignl2	fidgetin-like 2
11482	green	Acvrl1	activin A receptor, type II-like 1
11479	grey	Acvr1b	activin A receptor, type 1B
56149	turquoise	Tamalin	trafficking regulator and scaffold protein tamalin
15370	grey	Nr4a1	nuclear receptor subfamily 4, group A, member 1
68118	grey	Atg101	autophagy related 101
74127	turquoise	Krt80	keratin 80
75705	brown	Eif4b	eukaryotic translation initiation factor 4B
209039	blue	Tns2	tensin 2
223918	black	Spryd3	SPRY domain containing 3
246277	blue	Csad	cysteine sulfinic acid decarboxylase
68744	brown	Zfp740	zinc finger protein 740
16421	turquoise	Itgb7	integrin beta 7
19411	grey	Rarg	retinoic acid receptor, gamma
106073	brown	Mfsd5	major facilitator superfamily domain containing 5
105988	blue	Espl1	extra spindle pole bodies 1, separase
56612	turquoise	Pfdn5	prefoldin 5
60315	turquoise	Myg1	melanocyte proliferating gene 1
223921	grey	Aaas	achalasia, adrenocortical insufficiency, alacrimia
20683	red	Sp1	trans-acting transcription factor 1
66151	turquoise	Prr13	proline rich 13
18521	turquoise	Pcbp2	poly(rC) binding protein 2
26404	black	Map3k12	mitogen-activated protein kinase kinase kinase 12
21357	blue	Tarbp2	TARBP2, RISC loading complex RNA binding subunit
223922	red	Atf7	activating transcription factor 7
67942	turquoise	Atp5mc2	ATP synthase membrane subunit c locus 2
67488	yellow	Calcoco1	calcium binding and coiled coil domain 1
71726	turquoise	Smug1	single-strand selective monofunctional uracil DNA glycosylase
12419	red	Cbx5	chromobox 5
15382	turquoise	Hnrnpa1	heterogeneous nuclear ribonucleoprotein A1
18022	turquoise	Nfe2	nuclear factor, erythroid derived 2
56447	turquoise	Copz1	coatomer protein complex, subunit zeta 1
80910	turquoise	Gpr84	G protein-coupled receptor 84
29813	blue	Zfp385a	zinc finger protein 385A
16402	brown	Itga5	integrin alpha 5 (fibronectin receptor alpha)
105855	green	Nckap1l	NCK associated protein 1 like
18574	grey	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent
74120	blue	Zfp263	zinc finger protein 263
385674	grey	Zfp174	zinc finger protein 174
71063	brown	Zfp597	zinc finger protein 597
74763	green	Naa60	N(alpha)-acetyltransferase 60, NatF catalytic subunit
73261	grey	1700037C18Rik	RIKEN cDNA 1700037C18 gene
76779	brown	Cluap1	clusterin associated protein 1
268857	yellow	Nlrc3	NLR family, CARD domain containing 3
52864	turquoise	Slx4	SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae)
68015	grey	Trap1	TNF receptor-associated protein 1
12914	turquoise	Crebbp	CREB binding protein
11515	turquoise	Adcy9	adenylate cyclase 9
106393	grey	Srl	sarcalumenin
83383	turquoise	Tfap4	transcription factor AP4
83396	blue	Glis2	GLIS family zinc finger 2
66449	brown	Pam16	presequence translocase-asssociated motor 16
78885	blue	Coro7	coronin 7
246154	yellow	Vasn	vasorin
83945	turquoise	Dnaja3	DnaJ heat shock protein family (Hsp40) member A3
67824	grey	Nmral1	NmrA-like family domain containing 1
15369	brown	Hmox2	heme oxygenase 2
66626	turquoise	Cdip1	cell death inducing Trp53 target 1
207740	blue	Ubald1	UBA-like domain containing 1
17237	blue	Mgrn1	mahogunin, ring finger 1
100503704	grey	Gm16861	predicted gene, 16861
66911	black	Nudt16l1	nudix hydrolase 16 like 1
72615	grey	Anks3	ankyrin repeat and sterile alpha motif domain containing 3
66049	green	Rogdi	rogdi homolog
74022	grey	Glyr1	glyoxylate reductase 1 homolog (Arabidopsis)
170644	turquoise	Ubn1	ubinuclein 1
27426	grey	Nagpa	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
208211	grey	Alg1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
70511	blue	Eef2kmt	eukaryotic elongation factor 2 lysine methyltransferase
239706	grey	Mettl22	methyltransferase 22, Kin17 lysine
66690	brown	Tmem186	transmembrane protein 186
54128	turquoise	Pmm2	phosphomannomutase 2
52502	grey	Carhsp1	calcium regulated heat stable protein 1
252870	turquoise	Usp7	ubiquitin specific peptidase 7
69053	red	Hapstr1	HUWE1 associated protein modifying stress responses
13731	red	Emp2	epithelial membrane protein 2
26425	turquoise	Nubp1	nucleotide binding protein 1
12265	green	Ciita	class II transactivator
58239	turquoise	Dexi	dexamethasone-induced transcript
74374	turquoise	Clec16a	C-type lectin domain family 16, member A
12703	turquoise	Socs1	suppressor of cytokine signaling 1
56722	turquoise	Litaf	LPS-induced TN factor
20621	blue	Snn	stannin
106200	grey	Txndc11	thioredoxin domain containing 11
106205	grey	Zc3h7a	zinc finger CCCH type containing 7 A
66409	blue	Rsl1d1	ribosomal L1 domain containing 1
14852	brown	Gspt1	G1 to S phase transition 1
21935	blue	Tnfrsf17	tumor necrosis factor receptor superfamily, member 17
74478	blue	Snx29	sorting nexin 29
223978	grey	Cpped1	calcineurin-like phosphoesterase domain containing 1
50505	grey	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4
239719	grey	Mrtfb	myocardin related transcription factor B
74108	grey	Parn	poly(A)-specific ribonuclease (deadenylation nuclease)
67118	yellow	Bfar	bifunctional apoptosis regulator
66598	grey	Pphln1-ps1	periphilin 1, pseudogene 1
