Node	ModuleColor	GeneSymbol	GeneName
13866	black	Erbb2	erb-b2 receptor tyrosine kinase 2
103742	turquoise	Mien1	migration and invasion enhancer 1
14786	turquoise	Grb7	growth factor receptor bound protein 7
22780	blue	Ikzf3	IKAROS family zinc finger 3
66612	blue	Ormdl3	ORM1-like 3 (S. cerevisiae)
22123	blue	Psmd3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3
23989	yellow	Med24	mediator complex subunit 24
21833	turquoise	Thra	thyroid hormone receptor alpha
217166	blue	Nr1d1	nuclear receptor subfamily 1, group D, member 1
74026	red	Msl1	male specific lethal 1
192160	brown	Casc3	exon junction complex subunit
68524	blue	Wipf2	WAS/WASL interacting protein family, member 2
23834	turquoise	Cdc6	cell division cycle 6
19401	grey	Rara	retinoic acid receptor, alpha
21973	blue	Top2a	topoisomerase (DNA) II alpha
16010	turquoise	Igfbp4	insulin-like growth factor binding protein 4
217169	grey	Tns4	tensin 4
12775	blue	Ccr7	C-C motif chemokine receptor 7
57376	turquoise	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
16661	brown	Krt10	keratin 10
16669	green	Krt19	keratin 19
20918	blue	Eif1	eukaryotic translation initiation factor 1
15114	blue	Hap1	huntingtin-associated protein 1
16480	green	Jup	junction plakoglobin
66180	blue	P3h4	prolyl 3-hydroxylase family member 4 (non-enzymatic)
14230	yellow	Fkbp10	FK506 binding protein 10
68106	blue	Nt5c3b	5'-nucleotidase, cytosolic IIIB
217194	blue	Klhl11	kelch-like 11
104112	turquoise	Acly	ATP citrate lyase
12799	blue	Cnp	2',3'-cyclic nucleotide 3' phosphodiesterase
56354	blue	Dnajc7	DnaJ heat shock protein family (Hsp40) member C7
71966	black	Nkiras2	NFKB inhibitor interacting Ras-like protein 2
80861	green	Dhx58	DExH-box helicase 58
14534	brown	Kat2a	K(lysine) acetyltransferase 2A
19345	red	Rab5c	RAB5C, member RAS oncogene family
80860	turquoise	Ghdc	GH3 domain containing
20851	blue	Stat5b	signal transducer and activator of transcription 5B
20850	brown	Stat5a	signal transducer and activator of transcription 5A
20848	blue	Stat3	signal transducer and activator of transcription 3
19285	yellow	Cavin1	caveolae associated 1
11975	brown	Atp6v0a1	ATPase, H+ transporting, lysosomal V0 subunit A1
27419	turquoise	Naglu	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)
71743	turquoise	Coasy	Coenzyme A synthase
21428	blue	Mlx	MAX-like protein X
19183	turquoise	Psmc3ip	proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein
67998	blue	Retreg3	reticulophagy regulator family member 3
103733	green	Tubg1	tubulin, gamma 1
217198	turquoise	Plekhh3	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3
53321	brown	Cntnap1	contactin associated protein-like 1
14055	brown	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit
54409	yellow	Ramp2	receptor (calcitonin) activity modifying protein 2
28084	brown	Vps25	vacuolar protein sorting 25
69847	pink	Wnk4	WNK lysine deficient protein kinase 4
52469	turquoise	Coa3	cytochrome C oxidase assembly factor 3
56208	yellow	Becn1	beclin 1, autophagy related
19192	turquoise	Psme3	proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)
237940	blue	Aoc2	amine oxidase copper containing 2
14377	turquoise	G6pc1	glucose-6-phosphatase catalytic subunit 1
69684	brown	Aarsd1	alanyl-tRNA synthetase domain containing 1
217201	yellow	Rundc1	RUN domain containing 1
19942	turquoise	Rpl27	ribosomal protein L27
70110	red	Ifi35	interferon-induced protein 35
26949	green	Vat1	vesicle amine transport 1
11858	brown	Rnd2	Rho family GTPase 2
12189	turquoise	Brca1	breast cancer 1, early onset
17966	turquoise	Nbr1	NBR1, autophagy cargo receptor
217203	green	Tmem106a	transmembrane protein 106A
66599	blue	Rdm1	RAD52 motif 1
80981	turquoise	Arl4d	ADP-ribosylation factor-like 4D
217207	blue	Dhx8	DEAH-box helicase 8
72349	brown	Dusp3	dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)
52685	turquoise	Cd300lg	CD300 molecule like family member G
217214	blue	Nags	N-acetylglutamate synthase
76547	yellow	Tmem101	transmembrane protein 101
268490	grey	Lsm12	LSM12 homolog
68401	yellow	G6pc3	glucose 6 phosphatase, catalytic, 3
15184	turquoise	Hdac5	histone deacetylase 5
72053	yellow	Tmub2	transmembrane and ubiquitin-like domain containing 2
217218	blue	Atxn7l3	ataxin 7-like 3
21429	turquoise	Ubtf	upstream binding transcription factor, RNA polymerase I
20533	turquoise	Slc4a1	solute carrier family 4 (anion exchanger), member 1
51799	turquoise	Rundc3a	RUN domain containing 3A
68066	blue	Slc25a39	solute carrier family 25, member 39
14824	red	Grn	granulin
217219	black	Fam171a2	family with sequence similarity 171, member A2
16399	turquoise	Itga2b	integrin alpha 2b
237943	turquoise	Gpatch8	G patch domain containing 8
52715	brown	Ccdc43	coiled-coil domain containing 43
11488	turquoise	Adam11	a disintegrin and metallopeptidase domain 11
20624	turquoise	Eftud2	elongation factor Tu GTP binding domain containing 2
68087	blue	Dcakd	dephospho-CoA kinase domain containing
18107	blue	Nmt1	N-myristoyltransferase 1
67131	blue	Acbd4	acyl-Coenzyme A binding domain containing 4
192231	green	Hexim1	hexamethylene bis-acetamide inducible 1
71059	turquoise	Hexim2	hexamethylene bis-acetamide inducible 2
57778	blue	Fmnl1	formin-like 1
53859	blue	Map3k14	mitogen-activated protein kinase kinase kinase 14
544817	blue	Arhgap27	Rho GTPase activating protein 27
653030	blue	Arhgap27os3	Rho GTPase activating protein 27, opposite strand 3
353047	blue	Plekhm1	pleckstrin homology domain containing, family M (with RUN domain) member 1
56494	turquoise	Gosr2	golgi SNAP receptor complex member 2
399609	black	C130046K22Rik	RIKEN cDNA C130046K22 gene
18195	turquoise	Nsf	N-ethylmaleimide sensitive fusion protein
11841	blue	Arf2	ADP-ribosylation factor 2
76719	red	Kansl1	KAT8 regulatory NSL complex subunit 1
217232	blue	Cdc27	cell division cycle 27
16416	blue	Itgb3	integrin beta 3
52686	brown	Mettl2	methyltransferase 2, methylcytidine
73431	black	1700052K11Rik	RIKEN cDNA 1700052K11 gene
24086	grey	Tlk2	tousled-like kinase 2 (Arabidopsis)
17534	grey	Mrc2	mannose receptor, C type 2
77097	blue	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
71833	brown	Dcaf7	DDB1 and CUL4 associated factor 7
70207	turquoise	Taco1	translational activator of mitochondrially encoded cytochrome c oxidase I
26406	blue	Map3k3	mitogen-activated protein kinase kinase kinase 3
67803	blue	Limd2	LIM domain containing 2
72149	blue	Strada	STE20-related kinase adaptor alpha
67163	turquoise	Ccdc47	coiled-coil domain containing 47
72047	blue	Ddx42	DEAD box helicase 42
56095	turquoise	Ftsj3	FtsJ RNA 2'-O-methyltransferase 3
19184	blue	Psmc5	protease (prosome, macropain) 26S subunit, ATPase 5
83796	turquoise	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
15985	blue	Cd79b	CD79B antigen
15896	blue	Icam2	intercellular adhesion molecule 2
78943	turquoise	Ern1	endoplasmic reticulum to nucleus signalling 1
100216537	yellow	Snord104	small nucleolar RNA, C/D box 104
21763	turquoise	Tex2	testis expressed gene 2
18613	blue	Pecam1	platelet/endothelial cell adhesion molecule 1
50776	brown	Polg2	polymerase (DNA directed), gamma 2, accessory subunit
13207	blue	Ddx5	DEAD box helicase 5
100526469	brown	Mir3064	microRNA 3064
320162	blue	Cep95	centrosomal protein 95
66313	turquoise	Smurf2	SMAD specific E3 ubiquitin protein ligase 2
16647	turquoise	Kpna2	karyopherin subunit alpha 2
69066	grey	1810010H24Rik	RIKEN cDNA 1810010H24 gene
207165	blue	Bptf	bromodomain PHD finger transcription factor
68979	blue	Nol11	nucleolar protein 11
71795	brown	Pitpnc1	phosphatidylinositol transfer protein, cytoplasmic 1
66997	blue	Psmd12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12
78455	brown	Helz	helicase with zinc finger domain
18750	red	Prkca	protein kinase C, alpha
11818	turquoise	Apoh	apolipoprotein H
12006	turquoise	Axin2	axin 2
19739	black	Rgs9	regulator of G-protein signaling 9
14674	green	Gna13	guanine nucleotide binding protein, alpha 13
13929	yellow	Amz2	archaelysin family metallopeptidase 2
104681	turquoise	Slc16a6	solute carrier family 16 (monocarboxylic acid transporters), member 6
74008	brown	Arsg	arylsulfatase G
52639	blue	Wipi1	WD repeat domain, phosphoinositide interacting 1
19084	turquoise	Prkar1a	protein kinase, cAMP dependent regulatory, type I, alpha
208659	blue	Fam20a	FAM20A, golgi associated secretory pathway pseudokinase
27404	turquoise	Abca8b	ATP-binding cassette, sub-family A member 8b
217258	turquoise	Abca8a	ATP-binding cassette, sub-family A member 8a
217262	blue	Abca9	ATP-binding cassette, sub-family A member 9
217265	turquoise	Abca5	ATP-binding cassette, sub-family A member 5
26399	brown	Map2k6	mitogen-activated protein kinase kinase 6
16518	yellow	Kcnj2	potassium inwardly-rectifying channel, subfamily J, member 2
69806	blue	Slc39a11	solute carrier family 39 (metal ion transporter), member 11
16834	turquoise	Cog1	component of oligomeric golgi complex 1
28081	turquoise	Fam104a	family with sequence similarity 104, member A
276852	black	D11Wsu47e	DNA segment, Chr 11, Wayne State University 47, expressed
52670	turquoise	Cpsf4l	cleavage and polyadenylation specific factor 4-like
56699	blue	Cdc42ep4	CDC42 effector protein 4
67671	blue	Rpl38	ribosomal protein L38
117160	turquoise	Ttyh2	tweety family member 2
70355	turquoise	Gprc5c	G protein-coupled receptor, family C, group 5, member C
217303	green	Cd300a	CD300A molecule
217304	green	Cd300lb	CD300 molecule like family member B
217305	green	Cd300ld	CD300 molecule like family member d
140497	green	Cd300c2	CD300C molecule 2
217306	green	Cd300e	CD300E molecule
246746	green	Cd300lf	CD300 molecule like family member F
26941	turquoise	Nherf1	NHERF family PDZ scaffold protein 1
66176	turquoise	Nat9	N-acetyltransferase 9 (GCN5-related, putative)
320534	turquoise	Tmem104	transmembrane protein 104
14149	turquoise	Fdxr	ferredoxin reductase
217310	blue	Hid1	HID1 domain containing
237988	yellow	Cdr2l	cerebellar degeneration-related protein 2-like
68572	blue	Mrpl58	mitochondrial ribosomal protein L58
71679	blue	Atp5pd	ATP synthase peripheral stalk subunit d
70382	turquoise	Kctd2	potassium channel tetramerisation domain containing 2
217316	turquoise	Slc16a5	solute carrier family 16 (monocarboxylic acid transporters), member 5
276905	blue	Armc7	armadillo repeat containing 7
50773	turquoise	Nt5c	5',3'-nucleotidase, cytosolic
15374	blue	Jpt1	Jupiter microtubule associated homolog 1
170930	blue	Sumo2	small ubiquitin-like modifier 2
445007	turquoise	Nup85	nucleoporin 85
260302	blue	Gga3	golgi associated, gamma adaptin ear containing, ARF binding protein 3
50529	blue	Mrps7	mitchondrial ribosomal protein S7
69674	red	Mif4gd	MIF4G domain containing
67283	blue	Slc25a19	solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19
14784	green	Grb2	growth factor receptor bound protein 2
100503586	yellow	Gm11702	predicted gene 11702
71947	blue	Tmem94	transmembrane protein 94
140721	blue	Caskin2	CASK-interacting protein 2
76265	turquoise	Tsen54	tRNA splicing endonuclease subunit 54
217325	blue	Llgl2	LLGL2 scribble cell polarity complex component
170472	brown	Recql5	RecQ protein-like 5
57230	yellow	Sap30bp	SAP30 binding protein
14635	blue	Galk1	galactokinase 1
217331	turquoise	Unk	unkempt family zinc finger
70450	blue	Unc13d	unc-13 homolog D
22378	brown	Wbp2	WW domain binding protein 2
217333	yellow	Trim47	tripartite motif-containing 47
338364	blue	Trim65	tripartite motif-containing 65
60441	turquoise	Mrpl38	mitochondrial ribosomal protein L38
217335	red	Fbf1	Fas binding factor 1
11430	turquoise	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl
69535	turquoise	Ten1	TEN1 telomerase capping complex subunit
217337	brown	Srp68	signal recognition particle 68
53413	blue	Exoc7	exocyst complex component 7
217340	turquoise	Rnf157	ring finger protein 157
319370	turquoise	Ubald2	UBA-like domain containing 2
67763	brown	Prpsap1	phosphoribosyl pyrophosphate synthetase-associated protein 1
217342	turquoise	Ube2o	ubiquitin-conjugating enzyme E2O
217344	green	Rhbdf2	rhomboid 5 homolog 2
114886	turquoise	Cygb	cytoglobin
66293	turquoise	Snhg16	small nucleolar RNA host gene 16
20446	blue	St6galnac2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
67622	yellow	Mxra7	matrix-remodelling associated 7
107817	yellow	Jmjd6	jumonji domain containing 6
74319	grey	Mettl23	methyltransferase like 23
20382	turquoise	Srsf2	serine and arginine-rich splicing factor 2
69900	pink	Mfsd11	major facilitator superfamily domain containing 11
76972	yellow	Snhg20	small nucleolar RNA host gene 20
74136	blue	Sec14l1	SEC14-like lipid binding 1
53860	blue	Septin9	septin 9
217351	turquoise	Tnrc6c	trinucleotide repeat containing 6C
217353	turquoise	Tmc6	transmembrane channel-like gene family 6
217356	blue	Tmc8	transmembrane channel-like gene family 8
20973	green	Syngr2	synaptogyrin 2
21877	turquoise	Tk1	thymidine kinase 1
71562	turquoise	Afmid	arylformamidase
11799	turquoise	Birc5	baculoviral IAP repeat-containing 5
71776	brown	Tha1	threonine aldolase 1
12702	green	Socs3	suppressor of cytokine signaling 3
74451	turquoise	Pgs1	phosphatidylglycerophosphate synthase 1
19157	blue	Cyth1	cytohesin 1
72344	brown	Usp36	ubiquitin specific peptidase 36
21858	blue	Timp2	tissue inhibitor of metalloproteinase 2
19039	red	Lgals3bp	lectin, galactoside-binding, soluble, 3 binding protein
76025	yellow	Cant1	calcium activated nucleotidase 1
56745	turquoise	C1qtnf1	C1q and tumor necrosis factor related protein 1
217364	turquoise	Engase	endo-beta-N-acetylglucosaminidase
12416	brown	Cbx2	chromobox 2
30951	brown	Cbx8	chromobox 8
12418	blue	Cbx4	chromobox 4
207592	turquoise	Tbc1d16	TBC1 domain family, member 16
14387	blue	Gaa	glucosidase, alpha, acid
192170	turquoise	Eif4a3	eukaryotic translation initiation factor 4A3
27029	turquoise	Sgsh	N-sulfoglucosamine sulfohydrolase (sulfamidase)
268512	brown	Slc26a11	solute carrier family 26, member 11
672511	green	Rnf213	ring finger protein 213
338371	brown	Endov	endonuclease V
74370	turquoise	Rptor	regulatory associated protein of MTOR, complex 1
208092	yellow	Chmp6	charged multivesicular body protein 6
108100	blue	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2
11302	turquoise	Aatk	apoptosis-associated tyrosine kinase
12009	yellow	Cep131	centrosomal protein 131
78777	black	Tepsin	TEPSIN, adaptor related protein complex 4 accessory protein
208501	brown	Ndufaf8	NADH:ubiquinone oxidoreductase complex assembly factor 8
72055	blue	Slc38a10	solute carrier family 38, member 10
100042332	brown	Reno1	regulator of early neurogenesis 1
268515	brown	Bahcc1	BAH domain and coiled-coil containing 1
11465	blue	Actg1	actin, gamma, cytoplasmic 1
71885	yellow	Faap100	Fanconi anemia core complex associated protein 100
217365	blue	Nploc4	NPL4 homolog, ubiquitin recognition factor
66431	turquoise	Oxld1	oxidoreductase like domain containing 1
67291	blue	Ccdc137	coiled-coil domain containing 137
70317	brown	Arl16	ADP-ribosylation factor-like 16
15239	blue	Hgs	HGF-regulated tyrosine kinase substrate
56282	blue	Mrpl12	mitochondrial ribosomal protein L12
27376	turquoise	Slc25a10	solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10
192173	turquoise	Mcrip1	MAPK regulated corepressor interacting protein 1
18453	blue	P4hb	prolyl 4-hydroxylase, beta polypeptide
192662	blue	Arhgdia	Rho GDP dissociation inhibitor alpha
21681	turquoise	Alyref	Aly/REF export factor
66156	turquoise	Anapc11	anaphase promoting complex subunit 11
68671	turquoise	Pcyt2	phosphate cytidylyltransferase 2, ethanolamine
209011	red	Sirt7	sirtuin 7
17134	brown	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)
68938	turquoise	Aspscr1	ASPSCR1 tether for SLC2A4, UBX domain containing
20892	green	Cenpx	centromere protein X
217366	brown	Lrrc45	leucine rich repeat containing 45
67880	blue	Dcxr	dicarbonyl L-xylulose reductase
111241	turquoise	Hmga1b	high mobility group AT-hook 1B
19719	blue	Rfng	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
209318	blue	Gps1	G protein pathway suppressor 1
68730	brown	Dus1l	dihydrouridine synthase 1 like
14104	turquoise	Fasn	fatty acid synthase
71276	turquoise	Ccdc57	coiled-coil domain containing 57
80879	green	Slc16a3	solute carrier family 16 (monocarboxylic acid transporters), member 3
104318	brown	Csnk1d	casein kinase 1, delta
12516	green	Cd7	CD7 antigen
209588	green	Sectm1a	secreted and transmembrane 1A
66179	turquoise	Ogfod3	2-oxoglutarate and iron-dependent oxygenase domain containing 3
238023	brown	Hexd	hexosaminidase D
217370	blue	Cybc1	cytochrome b 245 chaperone 1
67608	turquoise	Narf	nuclear prelamin A recognition factor
68837	blue	Foxk2	forkhead box K2
66840	turquoise	Wdr45b	WD repeat domain 45B
238024	blue	Fn3krp	fructosamine 3 kinase related protein
63828	turquoise	Fn3k	fructosamine 3 kinase
108903	brown	Tbcd	tubulin-specific chaperone d
210004	blue	B3gntl1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1
210029	green	Metrnl	meteorin, glial cell differentiation regulator-like
74173	yellow	Rab10os	RAB10, member RAS oncogene family, opposite strand
19325	blue	Rab10	RAB10, member RAS oncogene family
16570	brown	Kif3c	kinesin family member 3C
100043040	pink	1110002L01Rik	RIKEN cDNA 1110002L01 gene
75302	turquoise	Asxl2	ASXL transcriptional regulator 2
13528	blue	Dtnb	dystrobrevin, beta
13435	green	Dnmt3a	DNA methyltransferase 3A
217378	turquoise	Dnajc27	DnaJ heat shock protein family (Hsp40) member C27
104111	blue	Adcy3	adenylate cyclase 3
52504	turquoise	Cenpo	centromere protein O
69709	turquoise	Ptrhd1	peptidyl-tRNA hydrolase domain containing 1
17977	yellow	Ncoa1	nuclear receptor coactivator 1
20403	blue	Itsn2	intersectin 2
66055	turquoise	Sf3b6	splicing factor 3B, subunit 6
238037	blue	Wdcp	WD repeat and coiled coil containing
432628	turquoise	Mfsd2b	MFSD2 lysolipid transporter B, sphingolipid
217379	green	Ubxn2a	UBX domain protein 2A
320817	blue	Atad2b	ATPase family, AAA domain containing 2B
238055	turquoise	Apob	apolipoprotein B
68832	blue	Ldah	lipid droplet associated hydrolase
58240	turquoise	Hs1bp3	HCLS1 binding protein 3
11852	turquoise	Rhob	ras homolog family member B
80913	blue	Pum2	pumilio RNA-binding family member 2
20969	turquoise	Sdc1	syndecan 1
17775	turquoise	Laptm4a	lysosomal-associated protein transmembrane 4A
74682	turquoise	Wdr35	WD repeat domain 35
75516	turquoise	Ttc32	tetratricopeptide repeat domain 32
105014	turquoise	Rdh14	retinol dehydrogenase 14 (all-trans and 9-cis)
209334	yellow	Gen1	GEN1, Holliday junction 5' flap endonuclease
67241	blue	Smc6	structural maintenance of chromosomes 6
76820	green	Cyria	CYFIP related Rac1 interactor A
18109	pink	Mycn	v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived
104721	blue	Ddx1	DEAD box helicase 1
71169	turquoise	Nbas	neuroblastoma amplified sequence
217410	blue	Trib2	tribbles pseudokinase 2
14245	turquoise	Lpin1	lipin 1
50496	brown	E2f6	E2F transcription factor 6
19878	yellow	Rock2	Rho-associated coiled-coil containing protein kinase 2
217430	blue	Slc66a3	solute carrier family 66 member 3
71853	turquoise	Pdia6	protein disulfide isomerase associated 6
217431	turquoise	Nol10	nucleolar protein 10
18263	turquoise	Odc1	ornithine decarboxylase, structural 1
53602	green	Hpcal1	hippocalcin-like 1
668525	pink	Gm9222	predicted gene 9222
100043324	turquoise	Bnip3l-ps	BCL2/adenovirus E1B interacting protein 3-like, pseudogene
211914	blue	Asap2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
16413	blue	Itgb1bp1	integrin beta 1 binding protein 1
54451	turquoise	Cpsf3	cleavage and polyadenylation specificity factor 3
67732	blue	Iah1	isoamyl acetate-hydrolyzing esterase 1 homolog
11491	green	Adam17	a disintegrin and metallopeptidase domain 17
22630	turquoise	Ywhaq	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
21340	blue	Taf1b	TATA-box binding protein associated factor, RNA polymerase I, B
194655	black	Klf11	Kruppel-like transcription factor 11
12879	turquoise	Cys1	cystin 1
20135	turquoise	Rrm2	ribonucleotide reductase M2
77480	yellow	Kidins220	kinase D-interacting substrate 220
15902	blue	Id2	inhibitor of DNA binding 2
108089	blue	Rnf144a	ring finger protein 144A
58185	turquoise	Rsad2	radical S-adenosyl methionine domain containing 2
22169	blue	Cmpk2	cytidine/uridine monophosphate kinase 2
20115	turquoise	Rps7	ribosomal protein S7
19819	brown	Rnaseh1	ribonuclease H1
104923	turquoise	Adi1	acireductone dioxygenase 1
217449	brown	Trappc12	trafficking protein particle complex 12
380752	turquoise	Eipr1	EARP complex and GARP complex interacting protein 1
69675	turquoise	Pxdn	peroxidasin
211986	turquoise	Tmem18	transmembrane protein 18
11431	brown	Acp1	acid phosphatase 1, soluble
24057	brown	Sh3yl1	Sh3 domain YSC-like 1
16777	turquoise	Lamb1	laminin B1
13382	blue	Dld	dihydrolipoamide dehydrogenase
104836	blue	Cbll1	Casitas B-lineage lymphoma-like 1
12033	turquoise	Bcap29	B cell receptor associated protein 29
71916	yellow	Dus4l	dihydrouridine synthase 4 like
238123	pink	Cog5	component of oligomeric golgi complex 5
73389	turquoise	Hbp1	high mobility group box transcription factor 1
19088	turquoise	Prkar2b	protein kinase, cAMP dependent regulatory, type II beta
30955	turquoise	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma
72123	blue	Ccdc71l	coiled-coil domain containing 71 like
59027	red	Nampt	nicotinamide phosphoribosyltransferase
19027	turquoise	Sypl1	synaptophysin like 1
380753	blue	Atxn7l1	ataxin 7-like 1
28071	blue	Polr1f	RNA polymerase I subunit F
79221	blue	Hdac9	histone deacetylase 9
217463	blue	Snx13	sorting nexin 13
11622	turquoise	Ahr	aryl-hydrocarbon receptor
66109	blue	Tspan13	tetraspanin 13
66912	turquoise	Bzw2	basic leucine zipper and W2 domains 2
217473	brown	Ankmy2	ankyrin repeat and MYND domain containing 2
75847	turquoise	Crppa	CDP-L-ribitol pyrophosphorylase A
319660	turquoise	Agmo	alkylglycerol monooxygenase
11861	green	Arl4a	ADP-ribosylation factor-like 4A
15982	yellow	Ifrd1	interferon-related developmental regulator 1
246196	blue	Zfp277	zinc finger protein 277
238130	turquoise	Dock4	dedicator of cytokinesis 4
93757	turquoise	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
16981	yellow	Lrrn3	leucine rich repeat protein 3, neuronal
27362	blue	Dnajb9	DnaJ heat shock protein family (Hsp40) member B9
67452	turquoise	Pnpla8	patatin-like phospholipase domain containing 8
217517	blue	Stxbp6	syntaxin binding protein 6 (amisyn)
217536	brown	Gm1818	predicted gene 1818
217558	turquoise	G2e3	G2/M-phase specific E3 ubiquitin ligase
76983	blue	Scfd1	Sec1 family domain containing 1
12810	turquoise	Coch	cochlin
94186	black	Strn3	striatin, calmodulin binding protein 3
11782	brown	Ap4s1	adaptor-related protein complex AP-4, sigma 1
207304	turquoise	Hectd1	HECT domain E3 ubiquitin protein ligase 1
544864	black	Gm5785	predicted gene 5785
320487	blue	Heatr5a	HEAT repeat containing 5A
328092	brown	Dtd2	D-tyrosyl-tRNA deacylase 2
76826	brown	Nubpl	nucleotide binding protein-like
11855	turquoise	Arhgap5	Rho GTPase activating protein 5
112407	brown	Egln3	egl-9 family hypoxia-inducible factor 3
104725	turquoise	Sptssa	serine palmitoyltransferase, small subunit A
66266	black	Eapp	E2F-associated phosphoprotein
72183	green	Snx6	sorting nexin 6
12632	turquoise	Cfl2	cofilin 2, muscle
217578	blue	Baz1a	bromodomain adjacent to zinc finger domain 1A
72658	green	2700097O09Rik	RIKEN cDNA 2700097O09 gene
24067	grey	Srp54a	signal recognition particle 54A
100101806	blue	Srp54c	signal recognition particle 54C
59032	brown	Ppp2r3c	protein phosphatase 2, regulatory subunit B'', gamma
66132	turquoise	Prorp	protein only RNase P catalytic subunit
26443	blue	Psma6	proteasome subunit alpha 6
18035	blue	Nfkbia	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha
56784	blue	Ralgapa1	Ral GTPase activating protein, alpha subunit 1
52592	blue	Brms1l	breast cancer metastasis-suppressor 1-like
217588	brown	Mbip	MAP3K12 binding inhibitory protein 1
217593	grey	Slc25a21	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21
328099	red	Prps1l3	phosphoribosyl pyrophosphate synthetase 1-like 3
66864	turquoise	Clec14a	C-type lectin domain family 14, member a
20334	turquoise	Sec23a	SEC23 homolog A, COPII coat complex component
66603	blue	Gemin2	gem nuclear organelle associated protein 2
78232	brown	Trappc6b	trafficking protein particle complex 6B
18949	turquoise	Pnn	pinin
70611	blue	Fbxo33	F-box protein 33
66689	brown	Klhl28	kelch-like 28
328108	brown	Togaram1	TOG array regulator of axonemal microtubules 1
328110	blue	Prpf39	pre-mRNA processing factor 39
30795	yellow	Fkbp3	FK506 binding protein 3
104806	turquoise	Fancm	Fanconi anemia, complementation group M
217653	turquoise	Mis18bp1	MIS18 binding protein 1
20090	blue	Rps29	ribosomal protein S29
66483	blue	Rpl36al	ribosomal protein L36A-like
217664	turquoise	Mgat2	mannoside acetylglucosaminyltransferase 2
109065	turquoise	Dnaaf2	dynein, axonemal assembly factor 2
414085	brown	9330151L19Rik	RIKEN cDNA 9330151L19 gene
18974	turquoise	Pole2	polymerase (DNA directed), epsilon 2 (p59 subunit)
69554	brown	Klhdc2	kelch domain containing 2
66244	brown	Nemf	nuclear export mediator factor
11845	blue	Arf6	ADP-ribosylation factor 6
207965	brown	Vcpkmt	valosin containing protein lysine (K) methyltransferase
20663	black	Sos2	SOS Ras/Rho guanine nucleotide exchange factor 2
217666	turquoise	L2hgdh	L-2-hydroxyglutarate dehydrogenase
68055	brown	Dmac2l	distal membrane arm assembly component 2 like
399510	turquoise	Map4k5	mitogen-activated protein kinase kinase kinase kinase 5
73991	yellow	Atl1	atlastin GTPase 1
64010	brown	Sav1	salvador family WW domain containing 1
18080	turquoise	Nin	ninein
110095	blue	Pygl	liver glycogen phosphorylase
72736	turquoise	Tmx1	thioredoxin-related transmembrane protein 1
319710	yellow	Frmd6	FERM domain containing 6
56444	brown	Actr10	ARP10 actin-related protein 10
19167	blue	Psma3	proteasome subunit alpha 3
73204	blue	3110056K07Rik	RIKEN cDNA 3110056K07 gene
238247	turquoise	Arid4a	AT-rich interaction domain 4A
30056	brown	Timm9	translocase of inner mitochondrial membrane 9
76967	yellow	2700049A03Rik	RIKEN cDNA 2700049A03 gene
59036	blue	Dact1	dishevelled-binding antagonist of beta-catenin 1
208846	blue	Daam1	dishevelled associated activator of morphogenesis 1
67217	brown	L3hypdh	L-3-hydroxyproline dehydratase (trans-)
104771	blue	Jkamp	JNK1/MAPK8-associated membrane protein
104001	blue	Rtn1	reticulon 1
67708	turquoise	Pcnx4	pecanex homolog 4
66375	blue	Dhrs7	dehydrogenase/reductase 7
19042	turquoise	Ppm1a	protein phosphatase 1A, magnesium dependent, alpha isoform
17420	brown	Mnat1	menage a trois 1
76357	black	Trmt5	TRM5 tRNA methyltransferase 5
625098	blue	Slc38a6	solute carrier family 38, member 6
18755	blue	Prkch	protein kinase C, eta
